
[00:00:00.000 --> 00:00:04.000]   [music]
[00:16:16.920 --> 00:16:20.280]   He was excited about having the iPhone and he's literally going back to his BlackBerry
[00:16:20.280 --> 00:16:24.200]   because he said he just got tired of his calls getting dropped.
[00:16:24.200 --> 00:16:28.920]   He's just tired of all my calls getting dropped constantly and my BlackBerry never does that.
[00:16:28.920 --> 00:16:29.920]   You know?
[00:16:29.920 --> 00:16:34.040]   On Verizon and that's the reason he's going back is coverage.
[00:16:34.040 --> 00:16:36.720]   Coverage is the iPhone's a killy seal, in my opinion.
[00:16:36.720 --> 00:16:38.720]   I think everything else, it is far superior in every...
[00:16:38.720 --> 00:16:40.920]   Coverage and 3G speed.
[00:16:40.920 --> 00:16:41.920]   And 3G speed.
[00:16:41.920 --> 00:16:42.920]   Although it's fun.
[00:16:42.920 --> 00:16:45.800]   Although it's like, it's out that EVDO does not allow you to have a call going on at
[00:16:45.800 --> 00:16:47.880]   the same time as EVDO like HSDP-A.
[00:16:47.880 --> 00:16:53.440]   Well, but also, I mean, as I've tested the actual 3G speed with, if you take speed tests,
[00:16:53.440 --> 00:16:55.880]   I mean, I can do it right now.
[00:16:55.880 --> 00:17:02.040]   If you take speed tests and you test it on your iPhone, the speeds are actually fairly
[00:17:02.040 --> 00:17:03.040]   fast.
[00:17:03.040 --> 00:17:07.600]   I mean, 1.5 megabits a second typically in Petaluma anyway.
[00:17:07.600 --> 00:17:12.400]   And you know, a lot of what we thought of as it being slow turned out to be a lot of
[00:17:12.400 --> 00:17:14.840]   the Java, you know, the stuff that has been accelerated.
[00:17:14.840 --> 00:17:16.640]   I mean, I have noticed a market.
[00:17:16.640 --> 00:17:19.400]   Yeah, a faster phone made a big difference.
[00:17:19.400 --> 00:17:20.400]   Yeah, yeah.
[00:17:20.400 --> 00:17:23.400]   More than I would have ever expected.
[00:17:23.400 --> 00:17:24.400]   Yeah.
[00:17:24.400 --> 00:17:30.240]   All right, well, so, of course, this is what you can recuse yourself on this time, McAllister,
[00:17:30.240 --> 00:17:35.640]   since you don't, you don't have any CDMA carriers.
[00:17:35.640 --> 00:17:37.240]   Orange is the carrier right now.
[00:17:37.240 --> 00:17:38.240]   Yeah.
[00:17:38.240 --> 00:17:40.440]   Well, no, it's O2 is the carrier for the iPhone.
[00:17:40.440 --> 00:17:41.440]   O2, I'm sorry.
[00:17:41.440 --> 00:17:42.440]   Okay.
[00:17:42.440 --> 00:17:43.440]   Yeah.
[00:17:43.440 --> 00:17:44.440]   In the UK.
[00:17:44.440 --> 00:17:45.440]   Are they good?
[00:17:45.440 --> 00:17:49.480]   As much of a, I mean, we've been really hit with high charges when the 3G S came out.
[00:17:49.480 --> 00:17:54.640]   So there's been an awful lot of complaints about the actual charges, the upgrade chart.
[00:17:54.640 --> 00:17:55.800]   We've been through all that before.
[00:17:55.800 --> 00:18:01.480]   But I mean, as a sell provider, the no better and no worse than anybody else, to be honest,
[00:18:01.480 --> 00:18:05.520]   we don't really, at least I haven't got a perception of who is a good carrier and who
[00:18:05.520 --> 00:18:06.520]   isn't.
[00:18:06.520 --> 00:18:08.360]   No, they're all repatient money grabbers.
[00:18:08.360 --> 00:18:09.360]   Yes.
[00:18:09.360 --> 00:18:10.360]   Yeah.
[00:18:10.360 --> 00:18:11.360]   Repacious.
[00:18:11.360 --> 00:18:12.360]   I love it.
[00:18:12.360 --> 00:18:13.360]   Repacious money grabbers.
[00:18:13.360 --> 00:18:14.920]   Well, let's face it.
[00:18:14.920 --> 00:18:19.920]   I mean, you know, 50 pounds for 50 megabytes and in my case, 50 bucks for 50 megabytes.
[00:18:19.920 --> 00:18:20.920]   Yeah.
[00:18:20.920 --> 00:18:21.920]   That's outrageous.
[00:18:21.920 --> 00:18:29.440]   You know, what at that rate at that rate, I'm worth about 300 megabytes.
[00:18:29.440 --> 00:18:31.280]   That kind of pounds, Scott.
[00:18:31.280 --> 00:18:37.000]   Oh, I'm in trouble because I have to be very, very good and very, very ethical and not mean
[00:18:37.000 --> 00:18:42.240]   because right now I have at least two like smartphones like in my loaner locker.
[00:18:42.240 --> 00:18:44.520]   That's I'm thinking, you know what?
[00:18:44.520 --> 00:18:46.280]   You could use those loaners.
[00:18:46.280 --> 00:18:50.600]   I bet that Blackberry would really like me to see how well the Blackberry works in Japan
[00:18:50.600 --> 00:18:51.600]   and China and Korea.
[00:18:51.600 --> 00:18:57.000]   I bet they'd be willing to underwrite the $90,000 we cost international film charges.
[00:18:57.000 --> 00:18:58.000]   It's so tempting.
[00:18:58.000 --> 00:18:59.000]   Isn't it?
[00:18:59.000 --> 00:19:00.000]   I'll write about the experience.
[00:19:00.000 --> 00:19:01.000]   No, no, no.
[00:19:01.000 --> 00:19:02.000]   It's very tempting.
[00:19:02.000 --> 00:19:03.000]   Yeah.
[00:19:03.000 --> 00:19:04.000]   Yeah.
[00:19:04.000 --> 00:19:05.000]   I mean, the big problem we have over here is coverage.
[00:19:05.000 --> 00:19:08.200]   I mean, the main metropolitan area is fine, but you know, you go outside of that and the
[00:19:08.200 --> 00:19:13.080]   coverage really, I mean, I'm really yet miffed with my phone because if I sit at the front
[00:19:13.080 --> 00:19:16.920]   of the house, you know, in the office where I am now in the studio where I can't use my
[00:19:16.920 --> 00:19:20.120]   phone, my iPhone as a phone because I get no cell signal.
[00:19:20.120 --> 00:19:23.280]   I have to literally go outside into the rear garden and then I will pick up.
[00:19:23.280 --> 00:19:25.720]   It's not 3G, but at least I'll get a cell signal there.
[00:19:25.720 --> 00:19:27.400]   And I'm just waiting for them to bring out the bath.
[00:19:27.400 --> 00:19:28.400]   I've seen them.
[00:19:28.400 --> 00:19:31.160]   I've only seen them in the States, but you know, a box you can connect to your broadband
[00:19:31.160 --> 00:19:33.960]   network that gives you a mini cell tower in your house.
[00:19:33.960 --> 00:19:34.960]   Yes.
[00:19:34.960 --> 00:19:35.960]   Why don't they bring that?
[00:19:35.960 --> 00:19:36.960]   I would love that.
[00:19:36.960 --> 00:19:40.360]   I would pay for that tomorrow if they would just bring that out.
[00:19:40.360 --> 00:19:46.320]   Honey, the fuzzball, not his real name, in our chat room, in our friend feed chat.
[00:19:46.320 --> 00:19:47.320]   That is real name?
[00:19:47.320 --> 00:19:48.320]   No.
[00:19:48.320 --> 00:19:49.320]   I guessed.
[00:19:49.320 --> 00:19:53.960]   Gunny, the fuzzball says an iPhone on Sprint would save Sprint.
[00:19:53.960 --> 00:19:59.440]   I wonder if Apple get this would consider buying Sprint then owning the hardware and
[00:19:59.440 --> 00:20:00.440]   the network.
[00:20:00.440 --> 00:20:01.440]   Wouldn't that be interesting?
[00:20:01.440 --> 00:20:03.440]   Aren't they ahead of the curve on the 4G?
[00:20:03.440 --> 00:20:04.440]   Yeah.
[00:20:04.440 --> 00:20:05.840]   Sprint's got YMAX.
[00:20:05.840 --> 00:20:07.920]   You know, they're dying.
[00:20:07.920 --> 00:20:09.280]   They've lost 4 million customers.
[00:20:09.280 --> 00:20:13.040]   The pre is going to maybe help them a little bit, but not as much as the iPhone helps AT&T.
[00:20:13.040 --> 00:20:16.400]   Well, the key for Apple is to let Sprint get all the way to the point where they have
[00:20:16.400 --> 00:20:18.560]   to start selling pennies on the dollar.
[00:20:18.560 --> 00:20:22.040]   Cell towers and then buy the network and then buy the whole network.
[00:20:22.040 --> 00:20:23.040]   That would be you.
[00:20:23.040 --> 00:20:24.040]   Sprint's advantage.
[00:20:24.040 --> 00:20:25.040]   That's why I would do.
[00:20:25.040 --> 00:20:26.040]   Sprint's advantage.
[00:20:26.040 --> 00:20:27.040]   Yeah.
[00:20:27.040 --> 00:20:29.000]   And we know Scott Borne, the corporate raider, knows the way to do it.
[00:20:29.000 --> 00:20:33.400]   Sprint's advantage originally was that they were Southern Pacific and they had railway right
[00:20:33.400 --> 00:20:35.040]   of right ways.
[00:20:35.040 --> 00:20:37.160]   And so they were able to put cell towers all over the place.
[00:20:37.160 --> 00:20:39.640]   They probably have a fairly good network.
[00:20:39.640 --> 00:20:42.320]   I think, yeah, I think they used to have one of the better networks.
[00:20:42.320 --> 00:20:43.320]   Yeah.
[00:20:43.320 --> 00:20:44.320]   Yeah.
[00:20:44.320 --> 00:20:45.320]   Why are people leaving Sprint then?
[00:20:45.320 --> 00:20:49.120]   Because they've gotten, they've got, they don't, they're not the best at anything.
[00:20:49.120 --> 00:20:53.760]   You know, I think it's because it's because their customer service motto is that famous
[00:20:53.760 --> 00:20:55.240]   motto we've talked about before.
[00:20:55.240 --> 00:20:57.480]   We're not happy until you're not happy.
[00:20:57.480 --> 00:20:58.480]   Yeah.
[00:20:58.480 --> 00:20:59.480]   I actually left Sprint.
[00:20:59.480 --> 00:21:00.480]   I thought that was everybody's.
[00:21:00.480 --> 00:21:01.480]   I thought that was everybody's.
[00:21:01.480 --> 00:21:04.000]   But I have to point out, yeah, none of them are perfect.
[00:21:04.000 --> 00:21:05.000]   Some are better.
[00:21:05.000 --> 00:21:06.000]   Yeah.
[00:21:06.000 --> 00:21:11.480]   For example, I was with them eons ago back when we had the Maxwell Smart Size shoe phones.
[00:21:11.480 --> 00:21:14.680]   And you know, they tripled build me for a year and a half.
[00:21:14.680 --> 00:21:15.680]   Yep.
[00:21:15.680 --> 00:21:18.360]   And when we caught them on it, they said, ah, so what?
[00:21:18.360 --> 00:21:20.080]   I had exactly that problem.
[00:21:20.080 --> 00:21:21.080]   Yeah.
[00:21:21.080 --> 00:21:22.080]   Yeah.
[00:21:22.080 --> 00:21:23.080]   So I said, so what this?
[00:21:23.080 --> 00:21:24.240]   I'm suing you and I'm leaving you.
[00:21:24.240 --> 00:21:27.720]   I think I think it's hard for, I think it's hard to make a case for either team of a lower
[00:21:27.720 --> 00:21:28.720]   Sprint.
[00:21:28.720 --> 00:21:30.920]   I mean, I think that you get into the situation and they can run these ads that you're going
[00:21:30.920 --> 00:21:31.920]   to save money or whatever.
[00:21:31.920 --> 00:21:36.480]   The bottom line is is the people who want great coverage use Verizon and people who want
[00:21:36.480 --> 00:21:38.040]   a great phone use AT&T.
[00:21:38.040 --> 00:21:39.040]   Right.
[00:21:39.040 --> 00:21:40.720]   And there's, you know, it's very hard to get in between.
[00:21:40.720 --> 00:21:45.320]   Big opportunity for AT&T and maybe this is, maybe they'll step up to improve their network.
[00:21:45.320 --> 00:21:46.320]   Yeah.
[00:21:46.320 --> 00:21:47.320]   To improve their 3G.
[00:21:47.320 --> 00:21:52.960]   If they could take a leap forward in 4G to improve their customer service to lower their
[00:21:52.960 --> 00:21:57.880]   costs, make it, make it somewhere that people are happy to be and have the best phone.
[00:21:57.880 --> 00:21:58.880]   And I think, I think it's hard.
[00:21:58.880 --> 00:22:01.200]   I think it's very hard to compete with Verizon.
[00:22:01.200 --> 00:22:05.920]   Verizon has taken this leadership role in coverage because they know that it would be
[00:22:05.920 --> 00:22:11.240]   extremely expensive to try to compete head to head with the CDMA coverage.
[00:22:11.240 --> 00:22:15.560]   That's the issue is that that's that's that's their one, you know, that's their advantage
[00:22:15.560 --> 00:22:16.560]   and they take advantage.
[00:22:16.560 --> 00:22:20.720]   You know, it's very, very painful to for actually it's not their only advantage advantage because
[00:22:20.720 --> 00:22:23.640]   CDMA at least, and this is very technical.
[00:22:23.640 --> 00:22:27.440]   I'm not an expert on this, but it was my understanding was better for data, at least initially.
[00:22:27.440 --> 00:22:32.640]   GSM now has kind of a CDMA like wrapper built into it, but CDMA was designed about around
[00:22:32.640 --> 00:22:33.640]   data.
[00:22:33.640 --> 00:22:34.640]   Great.
[00:22:34.640 --> 00:22:35.640]   And so that's the other advantage.
[00:22:35.640 --> 00:22:36.640]   They have a higher speed network.
[00:22:36.640 --> 00:22:39.480]   It's more robust, more reliable and fewer cell towers.
[00:22:39.480 --> 00:22:40.480]   Right.
[00:22:40.480 --> 00:22:41.480]   But they don't have the iPhone.
[00:22:41.480 --> 00:22:42.480]   Right.
[00:22:42.480 --> 00:22:43.480]   Actually, no one has the iPhone.
[00:22:43.480 --> 00:22:46.800]   Let me take a break and we're going to talk about shortages and just, is that what you're
[00:22:46.800 --> 00:22:47.800]   going to bring up?
[00:22:47.800 --> 00:22:48.800]   Scott.
[00:22:48.800 --> 00:22:54.960]   No, actually I was going to ask you if any of you are having trouble to with the phone's
[00:22:54.960 --> 00:22:56.440]   heating is three or four people.
[00:22:56.440 --> 00:22:57.440]   Let's talk about that.
[00:22:57.440 --> 00:22:58.440]   The brown cases as well.
[00:22:58.440 --> 00:22:59.440]   Yeah.
[00:22:59.440 --> 00:23:02.240]   It's three or four people sent me emails saying their phone was getting hot, but we have
[00:23:02.240 --> 00:23:05.080]   six of them here and not one of them has experienced that.
[00:23:05.080 --> 00:23:07.160]   There's a theory on that, but we'll talk about that in a second.
[00:23:07.160 --> 00:23:09.800]   First I want to do mention our fine sponsors.
[00:23:09.800 --> 00:23:10.800]   It's Citrix.
[00:23:10.800 --> 00:23:13.360]   The folks who do go to meeting.
[00:23:13.360 --> 00:23:15.680]   It is a Mac product as well now.
[00:23:15.680 --> 00:23:18.680]   I'm really pleased they've done a Mac version of go to meeting.
[00:23:18.680 --> 00:23:21.560]   Go to meeting is my favorite online meeting software.
[00:23:21.560 --> 00:23:23.480]   And I've used it for an awful long time.
[00:23:23.480 --> 00:23:25.920]   So I can, I could say this with absolute assurance.
[00:23:25.920 --> 00:23:26.920]   We use it even.
[00:23:26.920 --> 00:23:28.400]   It's so good and so fast and reliable.
[00:23:28.400 --> 00:23:31.680]   We even use it on the shows.
[00:23:31.680 --> 00:23:33.160]   We use it on Maxwell's house.
[00:23:33.160 --> 00:23:35.560]   So Maxwell can show his screens.
[00:23:35.560 --> 00:23:36.800]   We use it for meetings all the time.
[00:23:36.800 --> 00:23:40.920]   Wherever we hold a meeting, we use go to meeting because it's just easy to install.
