
[00:00:00.000 --> 00:00:04.000]   [music]
[01:24:53.480 --> 01:24:57.640]   writing apple script here is an idea of how old this book is a sal's picture on the front is an
[01:24:57.640 --> 01:25:05.880]   asky art i'm not kidding well no it's it's come on it's it's not that old he did it with thunder scan
[01:25:05.880 --> 01:25:11.160]   on on his brother i think you're absolutely right this is the book i mean there's just
[01:25:11.160 --> 01:25:14.600]   no question about it and i don't know why it took so long to get it out like because because he
[01:25:14.600 --> 01:25:19.480]   still works for apple and yeah and the fact that the fact that you got this from the fact that we
[01:25:19.480 --> 01:25:25.240]   got this that it came out at all is just amazing that it got to apple it does have the apple logo on
[01:25:25.240 --> 01:25:30.120]   it it's apple part of the apple training series and it has the apple certified quality logo of
[01:25:30.120 --> 01:25:35.080]   quality except no substitutes so i'm guessing that lawyers then lawyers lawyers than the lawyers who
[01:25:35.080 --> 01:25:39.400]   advise the lawyers who rule the lawyers had a take a look at the manuscript before it came out
[01:25:39.400 --> 01:25:43.480]   but uh i mean definitely it just goes to show you that you don't mind a delay if the results are
[01:25:43.480 --> 01:25:48.440]   this good this is this is the sort of thing where this is the reason why now finally the starting
[01:25:48.440 --> 01:25:54.120]   gun has been has been fired now finally when i finish reading this i can say okay there is a topic
[01:25:54.120 --> 01:25:59.480]   about itunes scripting and interfacing with our do we know that he did not talk about there's my
[01:25:59.480 --> 01:26:02.760]   opportunity to finally write an apple script book because there's something that he did not cover
[01:26:02.760 --> 01:26:09.240]   in his book archie we know the complete archie we know book uh good choices couple of great picks
[01:26:09.240 --> 01:26:15.000]   thank you any of that fantastic finally Alex Lindsey with his pick of the week so um so my pick of the
[01:26:15.000 --> 01:26:21.640]   week is currently zero Alex's although someday it may cost something but right now there is a beta
[01:26:21.640 --> 01:26:29.160]   out of so i i grew up learning not grew up but in my early 3d years i used a program called form z
[01:26:29.720 --> 01:26:35.160]   yeah and i love form z and uh but it was one of those things that it had become heavy and and you
[01:26:35.160 --> 01:26:39.240]   know and for what we did it was hard to you know to cad program kind it was a little bit of a
[01:26:39.240 --> 01:26:44.040]   cad program and and it just the interface hadn't really progressed with with everything else and
[01:26:44.040 --> 01:26:48.840]   and i you know now i model a lot of stuff in moto i sketch stuff out in google sketch up i build
[01:26:48.840 --> 01:26:54.840]   3d stuff in cinema 4d these are all programs that i use on the mac a lot um to put the stuff together
[01:26:54.840 --> 01:27:03.560]   but but autodesis who who makes form z uh is uh they put out a new program called bond zi 3d
[01:27:03.560 --> 01:27:12.360]   and that's bond zi b-o-n-z-a-i uh 3d and this is it almost feels like google sketch up so it when
[01:27:12.360 --> 01:27:16.760]   you look at it and when you look at the ease of use of just throwing some stuff together uh it
[01:27:16.760 --> 01:27:20.840]   almost feels like that that kind of organic i'm just going to draw a box i'm going to pop another
[01:27:20.840 --> 01:27:26.920]   box out of it i'm going to move stuff around uh except that it the tools are much much deeper
[01:27:26.920 --> 01:27:31.640]   so it's sitting on top of a nerves interface it's sitting you know you can round things much
[01:27:31.640 --> 01:27:36.200]   easier the booleens actually work uh these are all things that a lot of programs you know forms
[01:27:36.200 --> 01:27:41.720]   zi's been the best at for a long time and and this is pretty impressive so you get this great
[01:27:41.720 --> 01:27:45.800]   easy to use interface and i'm just getting it literally came out yesterday i think or the day
[01:27:45.800 --> 01:27:51.000]   before is it forms e compatible and file for i think it is well it'll it'll export all kind
[01:27:51.000 --> 01:27:55.880]   all kinds of formats so it'll export uh it'll actually import from the google sketch up in some
[01:27:55.880 --> 01:28:00.680]   way i mean it's free this it's a beta so right now it's a beta right now it'll last 30 days when
[01:28:00.680 --> 01:28:04.600]   you download it i don't know what's happening after that because they're just tech this is a public
[01:28:04.600 --> 01:28:09.640]   beta uh and it's but i i you know if you if you just want to play with something that it it i've
[01:28:09.640 --> 01:28:13.880]   i've been surprised at how much they put into it because i keep on looking at old tool looking for
[01:28:13.880 --> 01:28:18.280]   old tools that i used in form z and i can't believe that they're actually there you know that and uh
[01:28:18.280 --> 01:28:24.440]   says all the classic modeling tools yeah and it's it's uh and and this is something that uh you know
[01:28:24.440 --> 01:28:29.800]   i talked compatible with google earth and sketch up yeah so you can down you can import stuff from
[01:28:29.800 --> 01:28:34.600]   there i think you can export stuff back out to google sketch up it's just that but it's a much more
[01:28:34.600 --> 01:28:38.760]   uh robust feature set than what you're gonna see in google now it's there are things i think
[01:28:38.760 --> 01:28:42.600]   google sketch up is still probably just a little easier to just throw stuff together but as soon
[01:28:42.600 --> 01:28:46.600]   as you want to make a model that's a little bit more complicated uh that requires you know there's
[01:28:46.600 --> 01:28:50.840]   there's 20 steps that you'll do it in google sketch up and that's what you pay for for the
[01:28:50.840 --> 01:28:55.160]   simplicity of google sketch up you'll do it in 20 steps in forms that you'll do or in bronze i
[01:28:55.160 --> 01:28:59.400]   3d you'll do it in two right um this isn't replacing the other stuff that i already have i mean i
[01:28:59.400 --> 01:29:03.640]   love moto i love cinema 40 i love google sketch up this is just another tool in that toolbox
[01:29:03.640 --> 01:29:09.560]   but i think that if you really want to um see something that you can play with for free uh that
[01:29:09.560 --> 01:29:12.680]   you can um you know and it's still gonna you know it's a public beta so there'll be still some
[01:29:12.680 --> 01:29:19.800]   stability issues here and there but uh it is a very very powerful uh modeler uh surprisingly and i
[01:29:19.800 --> 01:29:23.880]   think that they're gonna come out i don't know what affordable means to them when they uh you know
[01:29:23.880 --> 01:29:29.160]   when they say that here but i'm you know they they haven't landed on a price point yet for this
[01:29:29.160 --> 01:29:32.280]   but i'm guessing that it's gonna actually be something you can afford once they get to the other
[01:29:32.280 --> 01:29:37.800]   end of it um the original version of forms you that i used was like fifteen hundred dollars so um so
[01:29:37.800 --> 01:29:43.080]   i think it's gonna be significantly less uh when they you know than that and so uh as i said it's
[01:29:43.080 --> 01:29:48.600]   free right now i would highly suggest um you know people download it play with it uh i'm probably
[01:29:48.600 --> 01:29:52.360]   going to do a couple little videos just because um there's probably some stuff hidden in there that
[01:29:52.360 --> 01:29:56.680]   the average person wouldn't no i'm just excited because it's you know form z was my old friend
[01:29:56.680 --> 01:30:02.520]   and i and i and while i i model in a lot of other things the the thing that i you know built stuff for
[01:30:02.520 --> 01:30:07.640]   star wars in that i built you know the heaviest models i've ever built was in form z and so
[01:30:08.120 --> 01:30:11.960]   having something that's a little easier with a little better interface that still has those old
[01:30:11.960 --> 01:30:19.400]   tools is kind of like a an old warm blanket for me so anyway bonsai 3d it's with z uh check it out
[01:30:19.400 --> 01:30:24.840]   very cool very cool well we've we've we've come to the end but i have to say we saved the two best
[01:30:24.840 --> 01:30:31.800]   stories for last just for you i think bobby loo uh one at one is uh you made me think of it Alex when
[01:30:31.800 --> 01:30:35.480]   you were talking about the uh rather uh Andy when you're talking about the iPhone developer
[01:30:35.480 --> 01:30:40.440]   program did you see the strip at the nine-year-old who's got an iPhone application on the uh
[01:30:40.440 --> 01:30:47.400]   out of singapore store nine years old it's a doodle program that really um it makes me feel
[01:30:47.400 --> 01:30:54.040]   like i'm just like uh i better get to work yeah uh has he been programming for a long time i'm
[01:30:54.040 --> 01:30:58.680]   jumping hard trying to find the story here just pretty impressive well obviously not that long
[01:30:58.680 --> 01:31:05.080]   i've been programming for a long time i learned to read i learned to read in x code
[01:31:05.320 --> 01:31:11.000]   yeah i'm just thinking of the the outliers a theory of the ten thousand hours of practice
[01:31:11.000 --> 01:31:14.120]   he didn't have that he's well we don't know if he's a boy do we know if the boy or
[01:31:14.120 --> 01:31:19.080]   girls i think it's a boy i'm trying to find uh i've lost the story i had it right here right i mean
[01:31:19.080 --> 01:31:24.600]   yes i mean you know you just think of that boy that boy in ten years time when he's 19 my goodness
[01:31:24.600 --> 01:31:28.600]   that is extraordinary isn't his name is his name is his name is girls don't worry he'll get
[01:31:28.600 --> 01:31:36.440]   derailed i think it's a boy his name is lim ding when and uh he uh wrote doodle kids uh program
[01:31:36.440 --> 01:31:40.760]   that lets iphone users draw with their fingers by touching the iphones touch screen and then
[01:31:40.760 --> 01:31:46.280]   clear the screen by shaking the phone works on the touch he says i wrote the program for my
[01:31:46.280 --> 01:31:53.080]   younger sisters three and five who like to draw wow because they haven't figured out open gl yet
[01:31:53.080 --> 01:31:58.520]   they can only do text things yeah he he's i'm the big brother i have to help them out he's fluent
[01:31:58.520 --> 01:32:04.360]   in six programming languages his dad is a computer scientist of course
[01:32:04.360 --> 01:32:09.880]   i have some booth somewhere in the house i just don't remember what he started learning programming
[01:32:09.880 --> 01:32:19.400]   at the age of seven oh on apple two gs oh man he also writes in action script and java script
[01:32:19.400 --> 01:32:26.040]   apple soft basic g-soft basic pascal or capascal and a little objective c oh man
[01:32:26.040 --> 01:32:30.440]   right he's gonna have to do some homework on that objective c it's just not right it's a great
[01:32:30.440 --> 01:32:35.640]   brush up there's a great picture of him on his web page in an elmo shirt he's kind of
[01:32:35.640 --> 01:32:43.320]   it's kind of i don't know i uh you don't have a street address i think they might want to send
[01:32:43.320 --> 01:32:48.120]   some resumes out i think we want to hire this kid and then the other story and you broke this story
[01:32:48.120 --> 01:32:52.520]   i think it certainly uh the first time i saw it was your twitter andy and anaco and i couldn't
[01:32:52.520 --> 01:32:58.440]   credit it at the time but now i've seen confirmation that in the next dancing of the stars one of the
[01:32:58.440 --> 01:33:05.400]   stars who will be dancing is our very own steve wasniak this doesn't seem possible
[01:33:05.400 --> 01:33:12.440]   well he's he's the the good news is that there are like two or three categories of people who show
[01:33:12.440 --> 01:33:18.520]   up on this program and i think he's in there in the category of like the former olympic boxers and
[01:33:18.520 --> 01:33:24.760]   like other other ceos where it's not it's not a damn disgrace that they're on this show because
[01:33:24.760 --> 01:33:28.840]   they're just out for a few weeks of fun they're not supposed to be in the entertainment business to
[01:33:28.840 --> 01:33:34.200]   begin with so this is just a big break from the actual good productive work they're doing it's
[01:33:34.200 --> 01:33:39.400]   when the person who was getting twenty million dollars a picture ten years ago and just never
[01:33:39.400 --> 01:33:43.800]   needs that needs that fifteen thousand dollars to make the next mortgage payments yeah that's kind
[01:33:43.800 --> 01:33:48.920]   of this with a segue what is the deal i mean he's not exactly in the best shape i don't think
[01:33:48.920 --> 01:33:55.240]   well let's all see the now see the the thing is though i did start looking back i got
[01:33:55.240 --> 01:33:59.320]   uh i let listen to his listen to us on his team here
[01:33:59.320 --> 01:34:05.160]   he's he's going to be competing against lt lerence taylor of the former new york giant and hall of
[01:34:05.160 --> 01:34:13.000]   famer belinda carlile of the go-go's little kim danish richards david allen grier
[01:34:13.000 --> 01:34:20.600]   comedian uh gillis marini who was the neighbor uh uh the cute neighbor on uh in the movie sex in
[01:34:20.600 --> 01:34:24.520]   the city you know the one you saw more and i don't think you ever saw him with clothes on as a matter
[01:34:24.520 --> 01:34:34.200]   of fact uh stevo of wild boys and tv host nancy odel of access hollywood it's going to be intense
[01:34:34.200 --> 01:34:35.960]   it's a little down market this time around
[01:34:35.960 --> 01:34:42.120]   i guess i should take that back so it was a little bit me describing other people that other people
[01:34:42.120 --> 01:34:46.520]   that way but it seems it's it seems like they got an interesting group and not not as not as
[01:34:46.520 --> 01:34:52.600]   interesting as when pendula was on no that was that was the ultimate what the hell is he doing on
[01:34:52.600 --> 01:34:59.160]   dancing what is a six foot seven juggler doing on a tv dance show well why is it be if i i guarantee
[01:34:59.160 --> 01:35:03.000]   there's going to be a segue in there somewhere there's no this this is this is the ultimate like
[01:35:03.000 --> 01:35:07.720]   match game question you know steve wasniak went on dancing with the stars but it was a little
[01:35:07.720 --> 01:35:12.120]   different how different is it that i'm dancing in shoes he danced with a blank
[01:35:12.120 --> 01:35:17.880]   four out of six would be the segue but the two other two would be pretty damn filthy
[01:35:17.880 --> 01:35:22.760]   bobby lu great to talk to you i'm so glad red dwarf is coming back you're taping starting
[01:35:22.760 --> 01:35:28.680]   monday do you know when those first shows will appear on channel dave in on a on april the 10th
[01:35:28.680 --> 01:35:34.280]   90 and April the 10th then they're released on dvd globally oh you soon after that so they'll be
[01:35:34.280 --> 01:35:38.120]   available in them in the united states as well all of all of us who've watched every
[01:35:38.120 --> 01:35:42.680]   wed dwarf will be glad there'll be new ones are these these the classic theme song but it's still
[01:35:42.680 --> 01:35:48.680]   gonna be good for sure yeah i can't imagine that they dream of changing it no it would be that would
[01:35:48.680 --> 01:35:52.840]   be a travesty something something's just have to stay the same just you just can't change
[01:35:52.840 --> 01:36:02.040]   some things yes the web page in glorious finder five is loutube l l e w t u b e dot com
[01:36:02.040 --> 01:36:06.920]   and that's right we're so glad you we could get you on despite the snow we'll come come back soon
[01:36:06.920 --> 01:36:12.840]   okay my apologies for being so tardy i'm very sorry no no i got here at the end so that was good i
[01:36:12.840 --> 01:36:16.200]   said well we'll have you on next week and then i found out we'll wait a minute no i guess we won't
[01:36:16.200 --> 01:36:20.040]   he'll be wearing a rubber suit next week i think i may be well well rubbered up actually it might
[01:36:20.040 --> 01:36:26.600]   be very difficult yeah andy and i co is the guy at the chicago sun times and of course the celestial
[01:36:26.600 --> 01:36:32.600]   waste of bandwidth c w o b dot com we thank you so much for being here once again andy
[01:36:32.600 --> 01:36:38.440]   is always a slice oh heaven slice oh heaven and of course alex lindsey's the guy upstairs
[01:36:38.440 --> 01:36:43.720]   that's that's my new title the guy upstairs he's also at pixel core dot com if you want to get
[01:36:43.720 --> 01:36:48.280]   involved in that guild of 3d and 2d artists and now you're gonna have to add forms and uh
[01:36:48.280 --> 01:36:52.200]   and this new one uh yeah yeah well we're we're probably sticking in some of the mac breaks you
[01:36:52.200 --> 01:36:58.600]   know that we have mac break studio now which is uh you know all it's all pro solutions for for the
[01:36:58.600 --> 01:37:02.520]   mac and then mac break dev as well which is programming and no we haven't had a new mac break
[01:37:02.520 --> 01:37:07.000]   dev in a while are we getting their new ones coming out in the next uh couple weeks so so they're uh
[01:37:07.000 --> 01:37:11.960]   they're on their way out you'll find them at pixel core dot tv that's where all of the pixel core
[01:37:11.960 --> 01:37:18.120]   podcasts are or of course on iTunes i'm leo loport you'll find all of our shows on iTunes as well
[01:37:18.120 --> 01:37:23.640]   just search for twit in the iTunes store and uh i'm the first thing that comes up it's kind of
[01:37:23.640 --> 01:37:30.280]   i don't understand it it's how can be it's kind of amazing uh and of course uh go bid on uh your
[01:37:30.280 --> 01:37:36.120]   your ad on uh twit uh to benefit charity water i think we'll see it twistable uh in san francisco
[01:37:36.120 --> 01:37:42.520]   will be at twistable in san francisco and now during this show behind the scenes something's been
[01:37:42.520 --> 01:37:47.560]   going on that's quite interesting and i don't know if uh it's gonna happen or not Jason calicana
[01:37:47.560 --> 01:37:55.800]   sent me an email saying you know we should get a bus and go down to south by south west stop in
[01:37:55.800 --> 01:38:00.840]   the towns along the way and do podcasts the whole way and uh he says he's gonna foot some of the
[01:38:00.840 --> 01:38:05.880]   bill so maybe you would just like the partridge family we'll be like the partridge family
[01:38:05.880 --> 01:38:12.200]   you said i love you i love you i love you i can i i think it'd be fun we could play guitar in the
[01:38:12.200 --> 01:38:16.840]   bus sing so we're gonna we're gonna investigate that if Jason wants to do it i think that'd be kind
[01:38:16.840 --> 01:38:22.840]   of a lot of fun be very very interesting but anyway we'll we'll let you know more about that
[01:38:22.840 --> 01:38:27.640]   only if every time you stop in you get involved in a local controversy and you help people see the
[01:38:27.640 --> 01:38:32.840]   glory of god or you drive a big truck through like a drug den or something something walker
[01:38:32.840 --> 01:38:37.400]   tech this ranger or tux spry angel or highway to heaven we give we could give him a little uh
[01:38:37.400 --> 01:38:42.680]   a little every show every show ends with you making your lonely hitchhiking way with a
[01:38:42.680 --> 01:38:47.400]   duffel bag over your shoulder as the peony music plays as you walk into the sunset by the way we
[01:38:47.400 --> 01:38:51.480]   will not buy the bus but it turns out you can rent him fairly cheap like three three hundred
[01:38:51.480 --> 01:38:56.520]   fifty dollars a day it's pretty good price that includes a driver but you have to put the driver
[01:38:56.520 --> 01:39:02.760]   up at night that's that's a great deal yeah he's got he's how big is it's a tour bus yeah what so
[01:39:02.760 --> 01:39:08.600]   the bus the same bus that rock and roll stars use i stole one of those buses one time so
[01:39:09.080 --> 01:39:14.840]   so where's those plastic booties at all times all right thanks everybody we'll see you next
[01:39:14.840 --> 01:39:19.640]   week thank you bobby luke great to talk to you thank you very much thanks no great to be here oh
[01:39:19.640 --> 01:39:25.000]   i'm so glad we had you another back break is broke
[01:39:25.000 --> 01:39:49.000]   *Music*
[01:39:49.000 --> 01:39:51.260]   (laughing)

