
[00:00:00.000 --> 00:00:04.000]   [music]
[00:17:36.880 --> 00:17:41.520]   Yeah, you know, when Apple, Apple put DRM on the music, we blame the record industry.
[00:17:41.520 --> 00:17:44.080]   When Apple was the record industry.
[00:17:44.080 --> 00:17:46.640]   Apple didn't gain anything from the DRM.
[00:17:46.640 --> 00:17:50.000]   I mean, they didn't care because half the stuff people were putting on there didn't
[00:17:50.000 --> 00:17:51.000]   have any DRM.
[00:17:51.000 --> 00:17:53.000]   It wasn't, it wasn't a matter of them buying all that stuff.
[00:17:53.000 --> 00:17:55.000]   I mean, it didn't help Apple at all.
[00:17:55.000 --> 00:17:57.840]   You know, they had to do that because that was the only way they could persuade the music
[00:17:57.840 --> 00:17:59.600]   industry to let them sell.
[00:17:59.600 --> 00:18:00.600]   And the first one.
[00:18:00.600 --> 00:18:02.120]   This log jam breaks when Apple goes to Verizon.
[00:18:02.120 --> 00:18:05.800]   It doesn't though because Verizon will have equally draconian restrictions on what people
[00:18:05.800 --> 00:18:06.800]   can do with the phone.
[00:18:06.800 --> 00:18:09.520]   Yeah, really breaks if Apple decided that they open it.
[00:18:09.520 --> 00:18:13.440]   Well, or they build their own cell network because all the people with the iPhone, I
[00:18:13.440 --> 00:18:17.520]   mean, I think they're the biggest issue that these companies have is that, you know,
[00:18:17.520 --> 00:18:20.720]   Apple, all these people with an iPhone, almost all these people on iPhone, if Apple opened
[00:18:20.720 --> 00:18:24.160]   its own competitive cell network, I know I'd just switch over.
[00:18:24.160 --> 00:18:27.760]   You know, if I just, you know, I'd be like, you know, the heck with the, you know, I'd
[00:18:27.760 --> 00:18:29.320]   just move over to it completely.
[00:18:29.320 --> 00:18:32.560]   Yeah, I mean, it takes me back to the when the iPhone was released and I said, Apple,
[00:18:32.560 --> 00:18:35.720]   why, why, why, why, why, why don't you just make an open phone like Nokia makes an unlocked
[00:18:35.720 --> 00:18:39.160]   phone and let us choose and then subsequent, of course, their reasons why.
[00:18:39.160 --> 00:18:42.640]   But then subsequently, you know, ask the same question.
[00:18:42.640 --> 00:18:50.200]   You know, Apple, you know, sometimes you think that they could make choices that are more
[00:18:50.200 --> 00:18:52.920]   consumer friendly, but they make the right business choice.
[00:18:52.920 --> 00:18:55.040]   And so I guess that that's the point, right?
[00:18:55.040 --> 00:18:56.040]   It's what you said.
[00:18:56.040 --> 00:18:57.040]   They don't care.
[00:18:57.040 --> 00:18:58.040]   Right.
[00:18:58.040 --> 00:19:00.120]   They don't have to.
[00:19:00.120 --> 00:19:01.880]   But as a consumer, I wish they would.
[00:19:01.880 --> 00:19:04.840]   Well, I think that I think that they, but they make deals that I think oftentimes that
[00:19:04.840 --> 00:19:06.000]   you couldn't make otherwise.
[00:19:06.000 --> 00:19:08.920]   I mean, when they made the deal, well, the record company deal ended up working out
[00:19:08.920 --> 00:19:09.920]   well.
[00:19:09.920 --> 00:19:11.800]   They got such dominance in the music industry.
[00:19:11.800 --> 00:19:15.480]   They were able to then strong arm the record companies and say, okay, no more DRM.
[00:19:15.480 --> 00:19:16.480]   Right.
[00:19:16.480 --> 00:19:17.480]   So that worked.
[00:19:17.480 --> 00:19:20.920]   Well, and they, and no one was really effectively selling music before that.
[00:19:20.920 --> 00:19:24.880]   The only way they got the deal of being able to sell these without subscriptions, you know,
[00:19:24.880 --> 00:19:29.600]   song by song in mass, you know, with all, with all of those songs available was to agree
[00:19:29.600 --> 00:19:32.320]   to these DRM, you know, restrictions.
[00:19:32.320 --> 00:19:35.920]   What about people like Gina Trapani and our Google show, Mike Arrington of TechCrunch,
[00:19:35.920 --> 00:19:37.920]   who said, I'm not going to, I'm giving up the iPhone.
[00:19:37.920 --> 00:19:41.400]   I'm not going to use it until it becomes a more open platform.
[00:19:41.400 --> 00:19:44.360]   I couldn't, you know, I'd like to.
[00:19:44.360 --> 00:19:45.760]   I really would.
[00:19:45.760 --> 00:19:48.440]   But I've got just one more level on I dig it to get to.
[00:19:48.440 --> 00:19:50.400]   And if I, you know, I give it up now.
[00:19:50.400 --> 00:19:54.400]   Well, I'm going for level 200 on field runners, you know.
[00:19:54.400 --> 00:20:02.200]   So I'm still killing myself and I spent six months on my poker dice game.
[00:20:02.200 --> 00:20:05.480]   And then when I moved to a new phone, I lost my high scores.
[00:20:05.480 --> 00:20:08.560]   I mean, that's definitely their prerogative.
[00:20:08.560 --> 00:20:11.120]   And you got to use the phone that works best for you for whatever reason.
[00:20:11.120 --> 00:20:17.200]   I would never make a decision on what technology I use based on dogma and based on philosophy.
[00:20:17.200 --> 00:20:18.920]   It always has to be, I don't care.
[00:20:18.920 --> 00:20:19.920]   This is a locked up system.
[00:20:19.920 --> 00:20:23.200]   I don't care that this is copyrighted and patented up the wazoo.
[00:20:23.200 --> 00:20:27.040]   I care the fact that when I'm in Beijing and I'm trying to find out where I'm going and
[00:20:27.040 --> 00:20:31.880]   I'm trying to get, you know, get, get worked on and get jobs done, that this is the quickest
[00:20:31.880 --> 00:20:35.440]   point for the quickest trip from A to B is through my iPhone.
[00:20:35.440 --> 00:20:41.240]   Every time I do have an absolutely totally open source phone that came on about a year
[00:20:41.240 --> 00:20:43.320]   and a half, two years ago.
[00:20:43.320 --> 00:20:46.400]   And the only satisfaction that you get in operating it is knowing that, hey, I'm sticking
[00:20:46.400 --> 00:20:47.400]   it to the man.
[00:20:47.400 --> 00:20:50.000]   This is all over your political satisfaction only.
[00:20:50.000 --> 00:20:51.600]   It only goes so far.
[00:20:51.600 --> 00:20:55.240]   It's like, wow, so I bet your contact manager is great.
[00:20:55.240 --> 00:20:56.760]   Well, no, it stores 10 numbers.
[00:20:56.760 --> 00:20:58.960]   Oh, well, I can put some of these in hotkeys.
[00:20:58.960 --> 00:21:00.920]   Well, no, but hey, it's open source.
[00:21:00.920 --> 00:21:05.360]   If you want to learn C plus plus and learn how our compiler works and learn how our APIs
[00:21:05.360 --> 00:21:07.520]   work, you can add your own phone book.
[00:21:07.520 --> 00:21:10.120]   I really would rather just get that free with the phone.
[00:21:10.120 --> 00:21:14.480]   Yeah, but not by giving your contacts to a big corporation, man.
[00:21:14.480 --> 00:21:19.200]   I do think that the one thing that the first chink in the armor for me to start looking
[00:21:19.200 --> 00:21:24.280]   at, I mean, and I'm not going anywhere anytime soon, but if Apple continued to block Google
[00:21:24.280 --> 00:21:28.720]   Voice, I have to say that I'm, you know, I've started on my business card as my Google
[00:21:28.720 --> 00:21:31.720]   Voice number, not my, not my, my cell number.
[00:21:31.720 --> 00:21:34.840]   You know, I'm moving as many things to Google Voice as possible.
[00:21:34.840 --> 00:21:40.280]   And I could see a year or two down the road picking a palm pre or something else because
[00:21:40.280 --> 00:21:42.120]   I want to have direct access.
[00:21:42.120 --> 00:21:47.720]   I want to have my phone operate as a Google Voice platform rather than a, you know, rather
[00:21:47.720 --> 00:21:48.720]   than a hernical.
[00:21:48.720 --> 00:21:53.320]   So this is a, I think that this is not right now, but a year or two down the road if Apple
[00:21:53.320 --> 00:21:54.320]   is not so non-sportable.
[00:21:54.320 --> 00:21:57.400]   That could be a critical form of functionality that you might be willing to change.
[00:21:57.400 --> 00:22:01.320]   Yeah, that would be, that would be the thing that, that I would, that I could see myself
[00:22:01.320 --> 00:22:02.320]   tempted to move from.
[00:22:02.320 --> 00:22:03.320]   Yeah.
[00:22:03.320 --> 00:22:07.200]   Let's not forget that we also have now the Google G2 phone that the Android operating
[00:22:07.200 --> 00:22:09.640]   system is there, they haven't forgotten about it.
[00:22:09.640 --> 00:22:12.720]   They keep updating, keep making it stronger and better.
[00:22:12.720 --> 00:22:16.240]   And that, you know, that's where, by the way, both these people have abandoned the iPhone
[00:22:16.240 --> 00:22:19.840]   4s. Exactly. And it is, it is one of the best phones out there.
[00:22:19.840 --> 00:22:24.880]   If I, if, if again, if, if Steve Jobs ever said something horrible about my mother, then
[00:22:24.880 --> 00:22:28.480]   I would say, and then I could look at that Apple logo without vomiting, then that would
[00:22:28.480 --> 00:22:31.360]   probably almost certainly be the phone that I would switch to because it's an awesome
[00:22:31.360 --> 00:22:32.360]   phone.
[00:22:32.360 --> 00:22:35.920]   And my only concern is that I don't, again, I don't care about the principle of open source.
[00:22:35.920 --> 00:22:38.600]   I don't care about the principle of freedom as long as I have the freedom to do what I
[00:22:38.600 --> 00:22:40.000]   personally want.
[00:22:40.000 --> 00:22:43.600]   But if Apple really wants to hold on to this market share they have, they're going to have
[00:22:43.600 --> 00:22:47.400]   to look, they, they have to skip ahead to the end of the book there and see what happens
[00:22:47.400 --> 00:22:54.760]   in two years from now when, again, Google phones and, and, and Palm, Palm are also making
[00:22:54.760 --> 00:23:00.560]   these inroads, picking up all these people that Apple is alienating with all these policies.
[00:23:00.560 --> 00:23:04.640]   So again, it should be an Apple's best interest to realize this is going to be a big problem
[00:23:04.640 --> 00:23:05.640]   soon.
[00:23:05.640 --> 00:23:06.640]   Yeah.
[00:23:06.640 --> 00:23:09.400]   Yeah, they need, they need to go open a little bit.
[00:23:09.400 --> 00:23:15.280]   Another story just came in actually that Apple has been has kicked 900 applications from
[00:23:15.280 --> 00:23:21.800]   the Apple store in mass in mass, but don't get too upset.
[00:23:21.800 --> 00:23:25.880]   The programs like top sexy ladies or soapers stars update.
[00:23:25.880 --> 00:23:32.480]   This is a developer Khalid Sheik or shake has his had his Apple store license withdrawn
[00:23:32.480 --> 00:23:38.520]   and over 900 applications removed Apple told the developer this is because of multiple complaints
[00:23:38.520 --> 00:23:42.720]   that his applications infringed other people's intellectual property.
[00:23:42.720 --> 00:23:46.120]   The persistent natures of such complaints has led us to conclude that you are entering
[00:23:46.120 --> 00:23:51.400]   into the representations and warranties in the IDP agreement and bad faith by misrepresenting
[00:23:51.400 --> 00:23:56.360]   that you have all the necessary rights for your submissions.
[00:23:56.360 --> 00:23:58.440]   Most of his applications cost 4.99.
[00:23:58.440 --> 00:24:03.680]   They tend to be aggregation applications which gather articles and images from websites.
[00:24:03.680 --> 00:24:05.920]   So not much of a loss yet.
[00:24:05.920 --> 00:24:11.360]   26 people working for him, 900 applications seems like he found a gold mine in the store.
[00:24:11.360 --> 00:24:12.360]   But where?
[00:24:12.360 --> 00:24:13.760]   Where were they working for him?
[00:24:13.760 --> 00:24:14.760]   Yeah, right.
[00:24:14.760 --> 00:24:15.760]   Well, 900 people.
[00:24:15.760 --> 00:24:18.720]   I mean, I was 26, I'm sorry, 26 people, you know, it depends on you.
[00:24:18.720 --> 00:24:24.840]   I'm sure they were cheap workers somewhere, which means he made all the more money.
[00:24:24.840 --> 00:24:25.840]   Yeah.
[00:24:25.840 --> 00:24:29.840]   This is something that I think that's not unreasonable.
[00:24:29.840 --> 00:24:30.840]   Yeah.
[00:24:30.840 --> 00:24:37.160]   People forget that we have this fantasy of two guys on a kitchen table hand crafting software
[00:24:37.160 --> 00:24:42.360]   then making their way in the world that oftentimes it's no, these are offices with marketing plans
[00:24:42.360 --> 00:24:45.880]   and business plans and large staffs and that there can be thousands and tens of thousands
[00:24:45.880 --> 00:24:48.240]   of dollars invested in building each one of these apps.
[00:24:48.240 --> 00:24:54.680]   So when Apple dis arbitrarily says, nah, then that's a huge hit for a company to absorb.
[00:24:54.680 --> 00:25:00.600]   And it can destroy a company, it can also destroy another company's plans to even make
[00:25:00.600 --> 00:25:03.520]   that kind of a risk in porting a really good app to the iPhone.
[00:25:03.520 --> 00:25:07.960]   Ivan says in our chat room, no, the point here, Leo, is the arbitrary BS that is Apple's
[00:25:07.960 --> 00:25:11.400]   criteria to entry into the app store.
[00:25:11.400 --> 00:25:14.520]   It's all of his apps were approved at one point.
[00:25:14.520 --> 00:25:15.520]   But I think that that's not the point.
[00:25:15.520 --> 00:25:20.960]   Ivan, if they were approved because Apple wasn't aware of the IP violations or thought
[00:25:20.960 --> 00:25:24.920]   this was okay, and then started receiving multiple complaints is the same thing as a
[00:25:24.920 --> 00:25:31.480]   video, you know, has been approved and put on YouTube, but then gets a DMCA takedown.
[00:25:31.480 --> 00:25:32.480]   YouTube takes it down.
[00:25:32.480 --> 00:25:34.320]   I don't think that that's unreasonable.
[00:25:34.320 --> 00:25:39.920]   Well, it's it is different because when YouTube takes a video down because some guy like me
[00:25:39.920 --> 00:25:43.520]   took a clip from last night's TV show, last night's Big Bang Theory and put it all on
[00:25:43.520 --> 00:25:46.760]   with it sounds like that's what this guy kind of was doing, aggregating other people's
