
[00:00:00.000 --> 00:00:04.000]   [music]
[01:06:48.140 --> 01:06:49.140]   All right.
[01:06:49.140 --> 01:06:51.260]   We're going to get to our picks of the week.
[01:06:51.260 --> 01:06:55.660]   You've spent Steve's money, Steve's money wisely.
[01:06:55.660 --> 01:07:00.940]   And don't tell them that the wireless network only costs 24.4 billion.
[01:07:00.940 --> 01:07:03.540]   Hey, split the rest with you guys.
[01:07:03.540 --> 01:07:04.540]   Okay.
[01:07:04.540 --> 01:07:05.940]   Yeah, we'll keep the you know, we're out of the doors.
[01:07:05.940 --> 01:07:08.860]   We change the skin off the top of it.
[01:07:08.860 --> 01:07:12.500]   But before we do our picks of the week, which are coming up in just a second, I think it's
[01:07:12.500 --> 01:07:15.740]   time to do our audible pick of the week, audible.com.
[01:07:15.740 --> 01:07:16.980]   You know about audible.com.
[01:07:16.980 --> 01:07:21.860]   I shouldn't have to tell you the greatest online bookstore ever because they're all
[01:07:21.860 --> 01:07:22.860]   read to you.
[01:07:22.860 --> 01:07:28.020]   I mean, imagine a you get all 60,000 wonderful books, wonderful books, and you can just close
[01:07:28.020 --> 01:07:32.540]   your eyes unless you're driving and you can just close your eyes and relax and let somebody
[01:07:32.540 --> 01:07:33.980]   read these books to you.
[01:07:33.980 --> 01:07:38.500]   And you can see who makes every character come alive, who makes every scene as vivid as the
[01:07:38.500 --> 01:07:40.020]   most vivid movie you've ever seen.
[01:07:40.020 --> 01:07:43.020]   I mean, these books live in your brain.
[01:07:43.020 --> 01:07:47.500]   I am and I'll tell you, I totally believe it.
[01:07:47.500 --> 01:07:53.060]   I've been listening to a game of Thrones, which is part of a five book series, a song
[01:07:53.060 --> 01:07:55.980]   of ice and fire by George RR Martin.
[01:07:55.980 --> 01:07:59.700]   And I, you know, it's five very long books.
[01:07:59.700 --> 01:08:04.980]   But by the time you're, as I am, almost to the end of book one, these people in this
[01:08:04.980 --> 01:08:09.060]   life and this world is completely living in my brain.
[01:08:09.060 --> 01:08:12.940]   And I almost don't, I can't, you know, yesterday I was cooking, I was listening.
[01:08:12.940 --> 01:08:13.940]   I'm walking to work.
[01:08:13.940 --> 01:08:14.940]   I'm listening.
[01:08:14.940 --> 01:08:15.940]   I'm at the gym.
[01:08:15.940 --> 01:08:16.940]   I'm listening.
[01:08:16.940 --> 01:08:17.900]   I am any moment I can.
[01:08:17.900 --> 01:08:18.900]   I listen.
[01:08:18.900 --> 01:08:20.500]   And that's what happens with audible.
[01:08:20.500 --> 01:08:21.500]   I want you to try it.
[01:08:21.500 --> 01:08:22.820]   You're going to love this audible.
[01:08:22.820 --> 01:08:28.260]   And by the way, not just fiction, nonfiction, history, business books, technology.
[01:08:28.260 --> 01:08:31.460]   There's a huge variety of listening at audible.com.
[01:08:31.460 --> 01:08:36.500]   And you could try your first book is free by going to audible.com/macbreak.
[01:08:36.500 --> 01:08:39.740]   You'll sign up for the gold account, which is a book a month.
[01:08:39.740 --> 01:08:45.140]   Now US only, although as many of the audible is worldwide and many of the recommendations
[01:08:45.140 --> 01:08:46.860]   we make are available worldwide.
[01:08:46.860 --> 01:08:47.860]   So give it a try.
[01:08:47.860 --> 01:08:51.060]   But audible.com/macbreak if you're in the US.
[01:08:51.060 --> 01:08:54.180]   Annie, do you have a recommendation you want to share with us or?
[01:08:54.180 --> 01:08:56.980]   I do have maybe this was not planned.
[01:08:56.980 --> 01:09:00.300]   This was my selection as of last week.
[01:09:00.300 --> 01:09:07.780]   I love I've always wanted to find a book that is above the United States written by someone
[01:09:07.780 --> 01:09:09.460]   who grew up someplace else.
[01:09:09.460 --> 01:09:13.700]   And this is someone giving their fresh opinion, their fresh approach to the country.
[01:09:13.700 --> 01:09:16.820]   The things I take for granted each and every day and each and every time.
[01:09:16.820 --> 01:09:18.460]   I haven't found that book yet.
[01:09:18.460 --> 01:09:23.500]   But I think I found the complimentary book for Great Britain.
[01:09:23.500 --> 01:09:28.980]   There's a book called The Anglo Files, A Field Guide to the British by Sarah Fajal.
[01:09:28.980 --> 01:09:32.900]   And it's not a memoir and it's not a biography.
[01:09:32.900 --> 01:09:37.220]   It's about this woman who moves to England and has to sort of get used to how things
[01:09:37.220 --> 01:09:38.780]   work over there.
[01:09:38.780 --> 01:09:43.540]   So it's just again, one person's point of view, one person set of stories.
[01:09:43.540 --> 01:09:48.420]   But it gives you the idea of, well, this is how this is the problems that I had adjusting.
[01:09:48.420 --> 01:09:51.180]   These are the things that I noticed were different.
[01:09:51.180 --> 01:09:56.140]   I mean, I'm wondering if I haven't actually gotten past like the first chapter yet.
[01:09:56.140 --> 01:10:01.300]   But I'm already finding a lot of sympathy with my first, I've been to London four or
[01:10:01.300 --> 01:10:02.300]   five times.
[01:10:02.300 --> 01:10:03.300]   I can't wait to come back.
[01:10:03.300 --> 01:10:05.700]   I just absolutely love that city.
[01:10:05.700 --> 01:10:09.780]   But the very first time when I stuck my hand in the back of my pocket for a spot, this
[01:10:09.780 --> 01:10:12.460]   will change to pay for a newspaper and a Coke.
[01:10:12.460 --> 01:10:17.900]   And I realized there's the same picture on every one of these, the same person is on
[01:10:17.900 --> 01:10:21.540]   every one of these coins and it's a game.
[01:10:21.540 --> 01:10:23.380]   I've never seen that before.
[01:10:23.380 --> 01:10:25.980]   Nothing like a game.
[01:10:25.980 --> 01:10:28.300]   And some of these coins are two colors and some of them.
[01:10:28.300 --> 01:10:29.300]   Wow.
[01:10:29.300 --> 01:10:32.100]   I've never had to actually look at coins before the more.
[01:10:32.100 --> 01:10:33.100]   Oh, you.
[01:10:33.100 --> 01:10:35.700]   So already it's paying dividends.
[01:10:35.700 --> 01:10:36.940]   I'm enjoying it a lot.
[01:10:36.940 --> 01:10:43.700]   That's, as I said, I'm sure that people who actually live in England and Britain will
[01:10:43.700 --> 01:10:46.820]   be the first person to say, well, here's where she didn't get things right.
[01:10:46.820 --> 01:10:47.820]   Here's where she's sort of an idiot.
[01:10:47.820 --> 01:10:51.380]   And here's where she was expecting a hamburger to be like they are in McDonald's and the
[01:10:51.380 --> 01:10:53.380]   beer to be like Budweiser.
[01:10:53.380 --> 01:10:55.980]   But again, as an entertaining read, I'm already enjoying it.
[01:10:55.980 --> 01:10:57.740]   I'm looking forward to getting through the rest of it.
[01:10:57.740 --> 01:10:59.060]   Name again.
[01:10:59.060 --> 01:11:04.180]   It's called the Anglo files F I L E S. Oh, I was spelling it with a pH.
[01:11:04.180 --> 01:11:05.180]   There you go.
[01:11:05.180 --> 01:11:06.180]   Okay.
[01:11:06.180 --> 01:11:07.180]   Level up.
[01:11:07.180 --> 01:11:08.180]   Level little play on words.
[01:11:08.180 --> 01:11:09.180]   A field guide to the British by Sarah Lyle.
[01:11:09.180 --> 01:11:10.980]   L Y A L L. All right.
[01:11:10.980 --> 01:11:11.980]   I got it now.
[01:11:11.980 --> 01:11:15.860]   I was spelling it properly.
[01:11:15.860 --> 01:11:17.740]   You threw it an extra you, didn't you?
[01:11:17.740 --> 01:11:20.500]   I did the Anglo files.
[01:11:20.500 --> 01:11:24.940]   I said, I out now you were mentioning that you're looking for the book about America
[01:11:24.940 --> 01:11:27.900]   written by you've read Bill Bryson's book, right?
[01:11:27.900 --> 01:11:30.340]   I was a stranger here.
[01:11:30.340 --> 01:11:31.340]   This is a good one.
[01:11:31.340 --> 01:11:32.340]   I think you might like it.
[01:11:32.340 --> 01:11:33.340]   I'm a stranger here myself.
[01:11:33.340 --> 01:11:37.660]   Bill Bryson is an American, but he went to live in England for, I think, 20 years.
[01:11:37.660 --> 01:11:42.220]   He has an English wife and four kids and then came back to America.
[01:11:42.220 --> 01:11:46.980]   And so it's about seeing America again through new eyes.
[01:11:46.980 --> 01:11:49.380]   And I think that this might be the book.
[01:11:49.380 --> 01:11:50.860]   It's a wonderful book.
[01:11:50.860 --> 01:11:55.500]   I just heard this sort of book has been on my list ever since years ago seeing Michael
[01:11:55.500 --> 01:11:57.700]   Palin's around the world in 80 days.
[01:11:57.700 --> 01:12:00.020]   And I love every single leg of this trip around the world.
[01:12:00.020 --> 01:12:04.140]   Like on ground level was fascinating, but I was especially paying attention during the
[01:12:04.140 --> 01:12:06.980]   leg when he's taking a train all the way across the United States.
[01:12:06.980 --> 01:12:09.340]   Because what seems weird is to an outsider.
[01:12:09.340 --> 01:12:13.260]   What seems to be the most fantastic thing that we just walk right past, but someone who
[01:12:13.260 --> 01:12:16.300]   did not grow up here did not grow up with all this environment in the city.
[01:12:16.300 --> 01:12:20.900]   I'm so my God, you've got you've got the stoplights in the third order.
[01:12:20.900 --> 01:12:21.900]   Why is the top?
[01:12:21.900 --> 01:12:23.060]   It should be in the middle.
[01:12:23.060 --> 01:12:24.060]   I think you'll.
[01:12:24.060 --> 01:12:25.060]   Bill Bryson is just hysterical.
[01:12:25.060 --> 01:12:26.060]   I think you might.
[01:12:26.060 --> 01:12:27.060]   Oh, yeah.
[01:12:27.060 --> 01:12:28.060]   I've read plenty of his books.
[01:12:28.060 --> 01:12:31.220]   I have not gotten to that one yet, but yeah.
[01:12:31.220 --> 01:12:33.420]   Also an audible, of course, but that's the thing about audible.
[01:12:33.420 --> 01:12:36.220]   A great selection of books of all kinds.
[01:12:36.220 --> 01:12:40.660]   In fact, one of the most fun things to do if you're an audible subscriber is to compare
[01:12:40.660 --> 01:12:41.980]   with other audible listeners.
[01:12:41.980 --> 01:12:46.940]   I know when I get together, I have a number of friends like Andy who are big audible fans.
[01:12:46.940 --> 01:12:51.180]   And one of the first things we say is, oh, listen anything good lately?
[01:12:51.180 --> 01:12:52.180]   Anything wonderful?
[01:12:52.180 --> 01:12:55.100]   You know, remember we talked about pride and prejudice and zombies?
[01:12:55.100 --> 01:12:56.100]   Yeah.
[01:12:56.100 --> 01:12:57.100]   Yeah.
[01:12:57.100 --> 01:13:01.580]   There's now sense and sensibility and sea monsters.
[01:13:01.580 --> 01:13:03.020]   I guess it's the same guy.
[01:13:03.020 --> 01:13:05.300]   And this is another one of those audible productions.
[01:13:05.300 --> 01:13:09.060]   There's even a trailer for the book around it.
[01:13:09.060 --> 01:13:10.980]   I got it.
[01:13:10.980 --> 01:13:16.020]   Here they are walking through the English countryside.
[01:13:16.020 --> 01:13:20.740]   From quick classics, publisher of pride and prejudice and zombies.
[01:13:20.740 --> 01:13:24.580]   Oh, Mr. Willoughby.
[01:13:24.580 --> 01:13:25.940]   That comes a surprising utel.
[01:13:25.940 --> 01:13:29.460]   You know, Miss Dashwood, that I hold you in the highest regard.
[01:13:29.460 --> 01:13:31.420]   As I hold you, Mr. Willoughby.
[01:13:31.420 --> 01:13:37.260]   And you know too that I am a sensible man and not easily swayed by emotion.
[01:13:37.260 --> 01:13:39.260]   And yet?
[01:13:39.260 --> 01:13:40.260]   Marianne.
[01:13:40.260 --> 01:13:41.260]   Yes, John.
[01:13:41.260 --> 01:13:44.260]   Marianne, there is something I must ask you.
[01:13:44.260 --> 01:13:45.260]   Yes, John.
[01:13:45.260 --> 01:13:48.260]   He's a matter of the highest personal importance.
[01:13:48.260 --> 01:13:49.260]   Pray ask it, John.
[01:13:49.260 --> 01:13:52.260]   When the god would go on with courage to say the words aloud.
[01:13:52.260 --> 01:13:54.260]   I shall find you not with me.
[01:13:54.260 --> 01:13:55.260]   Marianne.
[01:13:55.260 --> 01:13:56.260]   Yes.
[01:13:56.260 --> 01:13:57.260]   Uh oh.
[01:13:57.260 --> 01:13:58.260]   Did you hear something?
[01:13:58.260 --> 01:14:01.260]   I mean, the beating option.
[01:14:01.260 --> 01:14:04.700]   This is the first time I've ever seen a trailer for a book.
[01:14:04.700 --> 01:14:07.820]   You can find it at audible.com.
[01:14:07.820 --> 01:14:10.620]   What could be in the water?
[01:14:10.620 --> 01:14:13.380]   I want to think.
[01:14:13.380 --> 01:14:17.980]   Because it gets my mind thinking about how can we mash up some good stuff.
[01:14:17.980 --> 01:14:18.980]   They're doing that.
[01:14:18.980 --> 01:14:19.980]   What they're doing?
[01:14:19.980 --> 01:14:20.980]   They're doing novel mashups now.
[01:14:20.980 --> 01:14:21.980]   It's awesome.
[01:14:21.980 --> 01:14:22.980]   I love it.
[01:14:22.980 --> 01:14:23.980]   Audible.com/MacBreak.
[01:14:23.980 --> 01:14:27.420]   We thank them so much for their support of MacBreak Weekly.
[01:14:27.420 --> 01:14:30.820]   And folks, try them because you're going to love them.
[01:14:30.820 --> 01:14:37.180]   I am sitting here watching Alex just go crazy wanting to show us his pick of the week.
[01:14:37.180 --> 01:14:40.380]   So I'm going to let Alex start because he's just jumping up and dangling.
[01:14:40.380 --> 01:14:42.380]   I have something that's not an iPhone app.
[01:14:42.380 --> 01:14:43.380]   It's not an iPhone app.
[01:14:43.380 --> 01:14:45.700]   So it's about time we give him a chance.
[01:14:45.700 --> 01:14:49.060]   So I have to thank the folks that were following me on Twitter when I was complaining about
[01:14:49.060 --> 01:14:50.060]   it.
[01:14:50.060 --> 01:14:52.740]   They were listening to the show and then they were sending me stuff on Twitter.
[01:14:52.740 --> 01:14:57.380]   And what happened was that when the new laptops came out, I was pretty excited.
[01:14:57.380 --> 01:15:00.340]   I was pretty upset about the fact that there was no removable battery.
[01:15:00.340 --> 01:15:03.660]   The batteries are attached to it.
[01:15:03.660 --> 01:15:08.220]   And so I was just like, "Oh, this is the last laptop and blah, blah, blah."
[01:15:08.220 --> 01:15:12.580]   And because I have like four batteries for this one and I carry them around and I swap
[01:15:12.580 --> 01:15:15.460]   them out constantly on the road.
[01:15:15.460 --> 01:15:21.380]   So it was suggested to me to look at a product called HyperMac, which I have not only looked
[01:15:21.380 --> 01:15:22.820]   at but bought.
[01:15:22.820 --> 01:15:26.100]   And so this is what I got.
[01:15:26.100 --> 01:15:28.300]   So it looks like I thought it was an external hard drive.
[01:15:28.300 --> 01:15:29.860]   It's an aluminum enclosure.
[01:15:29.860 --> 01:15:32.740]   It looks a lot like one of those less C external hard drives.
[01:15:32.740 --> 01:15:33.740]   That's the same size.
[01:15:33.740 --> 01:15:38.740]   So now what it has is it has a USB here.
[01:15:38.740 --> 01:15:39.740]   I speak of connector.
[01:15:39.740 --> 01:15:42.460]   So you can plug your iPhone or anything else that will charge USB.
[01:15:42.460 --> 01:15:43.460]   It has a USB charge.
[01:15:43.460 --> 01:15:45.740]   It has DC out and I'll show you that connector in a second.
[01:15:45.740 --> 01:15:47.980]   And then it has a charge so I can charge it in and I can push a little button to see
[01:15:47.980 --> 01:15:50.060]   how much batteries in it.
[01:15:50.060 --> 01:15:54.940]   And so now what this is, is this is rated and I haven't completely tested it yet and
[01:15:54.940 --> 01:15:58.220]   I use my computer a lot harder than the average computer.
[01:15:58.220 --> 01:16:01.740]   I have it on the fast graphics processor and I'm doing a lot of stuff.
[01:16:01.740 --> 01:16:07.260]   So it's rated, it says that for my laptop it should add about 17 hours of charge.
[01:16:07.260 --> 01:16:08.260]   I found it to be...
[01:16:08.260 --> 01:16:09.260]   17 hours.
[01:16:09.260 --> 01:16:12.660]   I found it closer to be for me about 11, which is still...
[01:16:12.660 --> 01:16:15.340]   But add to that you already got two hours in your...
[01:16:15.340 --> 01:16:16.340]   Right.
[01:16:16.340 --> 01:16:19.060]   And so the thing is that I need to get this before my trip to Dubai.
[01:16:19.060 --> 01:16:22.700]   Well what I found was is instead of carrying around a bunch of little internal batteries,
[01:16:22.700 --> 01:16:26.860]   you know, that I'm trying to swap out internally and now it's not even possible.
[01:16:26.860 --> 01:16:27.860]   I can have an external one.
[01:16:27.860 --> 01:16:29.300]   Here's the other great thing about this.
[01:16:29.300 --> 01:16:34.140]   Is you charge it up, you can leave it in your hotel room or wherever you're at charging.
[01:16:34.140 --> 01:16:36.260]   So you don't have to be attached to your computer.
[01:16:36.260 --> 01:16:39.620]   The problem with the internal batteries is you had to be attached to the computer to
[01:16:39.620 --> 01:16:40.620]   keep it charging.
[01:16:40.620 --> 01:16:41.620]   Like, oh I gotta charge this up.
[01:16:41.620 --> 01:16:44.420]   Now I can be doing whatever I'm doing on my laptop, leave it in the hotel room, leave
[01:16:44.420 --> 01:16:48.780]   it in my house, leave it wherever in the office, let it be charging up while I'm doing whatever
[01:16:48.780 --> 01:16:53.420]   I'm doing and knowing that I always have this backup that I can use.
[01:16:53.420 --> 01:16:54.500]   Here's one problem.
[01:16:54.500 --> 01:16:56.540]   The MagSafe adapter is patented.
[01:16:56.540 --> 01:17:01.380]   So Apple has kind of kept us from using...
[01:17:01.380 --> 01:17:06.780]   There's a number of these including Woot was selling one for 99 bucks yesterday.
[01:17:06.780 --> 01:17:09.660]   The energy to go, this has a MagSafe adapter.
[01:17:09.660 --> 01:17:10.660]   Yeah.
[01:17:10.660 --> 01:17:11.660]   So they must have licensed it from Apple.
[01:17:11.660 --> 01:17:12.660]   Yeah, so they have...
[01:17:12.660 --> 01:17:14.300]   So it plugs in into MagSafe adapter.
[01:17:14.300 --> 01:17:15.300]   That's great.
[01:17:15.300 --> 01:17:18.260]   And this little plug, it also comes...
[01:17:18.260 --> 01:17:20.020]   Right now I don't know whether this is a demo or not.
[01:17:20.020 --> 01:17:25.300]   When I bought it, it came also with a car charger that has the same DC in.
[01:17:25.300 --> 01:17:27.740]   So now you can plug your laptop into your car.
[01:17:27.740 --> 01:17:28.740]   That's off of your car.
[01:17:28.740 --> 01:17:30.460]   In your car and you have a MagSafe that plugs right into it.
[01:17:30.460 --> 01:17:32.140]   So it's a car adapter, it does the stuff.
[01:17:32.140 --> 01:17:35.660]   And so now it's not...
[01:17:35.660 --> 01:17:39.220]   This one costs that I bought, it costs about $400.
[01:17:39.220 --> 01:17:43.780]   But when you look at the three batteries, three extra batteries, that's 300 bucks.
[01:17:43.780 --> 01:17:45.100]   Well that's about the same price.
[01:17:45.100 --> 01:17:47.700]   And so it didn't change.
[01:17:47.700 --> 01:17:54.580]   And what I found is that as I said, the way I was using it, I got about 11 hours of extra
[01:17:54.580 --> 01:17:55.900]   charge with it.
[01:17:55.900 --> 01:17:58.260]   I thought it was fantastic.
[01:17:58.260 --> 01:18:01.460]   I was very happy with it.
[01:18:01.460 --> 01:18:05.740]   And this really solves a lot of my travel things rather than having tons.
[01:18:05.740 --> 01:18:10.340]   And also this I'm hoping, and I'll know next week when I go to Brazil, that this will look
[01:18:10.340 --> 01:18:12.820]   less like a bomb than my...
[01:18:12.820 --> 01:18:13.820]   Well that's one of the...
[01:18:13.820 --> 01:18:16.300]   One of the problems is that sometimes...
[01:18:16.300 --> 01:18:19.020]   Well I found stacking three Mac batteries the wrong way.
[01:18:19.020 --> 01:18:20.020]   They don't like that too much.
[01:18:20.020 --> 01:18:22.420]   You have to pay attention to which way your bag is going to go when you put it through
[01:18:22.420 --> 01:18:26.060]   the X-ray because if you stack them in a way that they're on top of each other, they're
[01:18:26.060 --> 01:18:27.780]   going to start tripping.
[01:18:27.780 --> 01:18:30.180]   And so this one I'm hoping is not going to look like that.
[01:18:30.180 --> 01:18:32.020]   And so we'll find out next week.
[01:18:32.020 --> 01:18:33.540]   It's going to be a little aren't you?
[01:18:33.540 --> 01:18:38.940]   From hyperdrive.com it's the HyperMac external MacBook battery.
[01:18:38.940 --> 01:18:42.860]   And once again, part of what really sold me on it too is that now on the road I can
[01:18:42.860 --> 01:18:45.300]   charge my iPhone, I can charge my Mac, I can charge...
[01:18:45.300 --> 01:18:48.380]   There's a lot of things I can charge and I have this kind of like little battery pack
[01:18:48.380 --> 01:18:51.580]   that I can keep around.
[01:18:51.580 --> 01:18:53.660]   So it's pretty nifty.
[01:18:53.660 --> 01:18:57.500]   And anything that takes a USB charge which is just about everything I have now.
[01:18:57.500 --> 01:18:58.500]   It's nice that this...
[01:18:58.500 --> 01:19:01.780]   Yeah, you could charge up your iPhone and your MacBook at the same time.
[01:19:01.780 --> 01:19:03.740]   Which is really nice.
[01:19:03.740 --> 01:19:05.220]   Yeah.
[01:19:05.220 --> 01:19:07.820]   A little pricey but it sounds like it would be kind of a good thing to have.
[01:19:07.820 --> 01:19:10.220]   For the amount of time it's the same...
[01:19:10.220 --> 01:19:16.020]   And now if I'm on a long flight I see myself being attached to one of these and not having
[01:19:16.020 --> 01:19:19.140]   to think about that battery all the way through a 10 hour flight.
[01:19:19.140 --> 01:19:23.260]   It supports both the 16 volt and the 18 volt.
[01:19:23.260 --> 01:19:24.820]   And it's 150 watts.
[01:19:24.820 --> 01:19:26.820]   So it's no minor...
[01:19:26.820 --> 01:19:30.300]   It's not going to do a slow charge.
[01:19:30.300 --> 01:19:31.300]   It really will...
[01:19:31.300 --> 01:19:32.820]   Well there's different models.
[01:19:32.820 --> 01:19:33.820]   Looks like...
[01:19:33.820 --> 01:19:34.820]   There are different models.
[01:19:34.820 --> 01:19:35.820]   So you can get a smaller one.
[01:19:35.820 --> 01:19:39.900]   If you just need a little watt hour, 100 watt hour, 150 watt hour which is when you have
[01:19:39.900 --> 01:19:43.020]   but there's even a 222 watt hour.
[01:19:43.020 --> 01:19:44.660]   And really what...
[01:19:44.660 --> 01:19:47.580]   The deciding factor about which one I got, I would have bought the biggest one that they
[01:19:47.580 --> 01:19:52.900]   had except for the fact that it had to fit in my Cotta bag.
[01:19:52.900 --> 01:19:53.900]   Like in the main...
[01:19:53.900 --> 01:19:57.980]   So I literally just measured it and this one just barely fits into my compartment.
[01:19:57.980 --> 01:19:58.980]   It's pretty heavy though.
[01:19:58.980 --> 01:20:00.660]   Well yeah, it's got a lot of battery.
[01:20:00.660 --> 01:20:01.660]   It's got a lot of battery.
[01:20:01.660 --> 01:20:02.660]   It's all a lithium in there.
[01:20:02.660 --> 01:20:08.380]   Yeah, and I think you could probably use it as probably I was going to say as body armor
[01:20:08.380 --> 01:20:10.940]   but it would probably blow up.
[01:20:10.940 --> 01:20:12.860]   You wouldn't die by bullet, you'd die by burning.
[01:20:12.860 --> 01:20:13.860]   Lithium explosion.
[01:20:13.860 --> 01:20:14.700]   Yeah, you know.
[01:20:14.700 --> 01:20:17.900]   The free car charger with...
[01:20:17.900 --> 01:20:19.140]   When you order now is what it says.
[01:20:19.140 --> 01:20:20.620]   So you do get a charge charger.
[01:20:20.620 --> 01:20:21.620]   And that's a special...
[01:20:21.620 --> 01:20:24.700]   And that charger costs $149 by itself.
[01:20:24.700 --> 01:20:27.260]   And so when you buy one of the more expensive ones, I don't know what it cost them to make
[01:20:27.260 --> 01:20:28.260]   them.
[01:20:28.260 --> 01:20:29.260]   But the car charger is great.
[01:20:29.260 --> 01:20:30.540]   And so I'm leaving out in the car.
[01:20:30.540 --> 01:20:31.540]   Now I know that I can be...
[01:20:31.540 --> 01:20:32.540]   I can charge up.
[01:20:32.540 --> 01:20:33.540]   That's very handy.
[01:20:33.540 --> 01:20:34.540]   Yeah.
[01:20:34.540 --> 01:20:35.540]   Very handy.
[01:20:35.540 --> 01:20:38.740]   So I'm just going to tell you, just having 10, 12 hours with a power inside the house
[01:20:38.740 --> 01:20:39.740]   at all times.
[01:20:39.740 --> 01:20:43.540]   Yeah, you know, even if you don't travel, as Andy never leaves a house, he's in a
[01:20:43.540 --> 01:20:46.420]   gouraphobic but even if you never travel.
[01:20:46.420 --> 01:20:49.500]   I'm not in a gouraphobic, I just have no friends.
[01:20:49.500 --> 01:20:50.500]   That's all.
[01:20:50.500 --> 01:20:53.420]   No, but that's a really good point because what you never know in the battery is going
[01:20:53.420 --> 01:20:54.420]   to go out.
[01:20:54.420 --> 01:20:55.420]   The power is going to go out.
[01:20:55.420 --> 01:20:56.420]   And this way you've got to...
[01:20:56.420 --> 01:20:59.300]   And this is, you know, for me this is a big experiment also for what we're going to
[01:20:59.300 --> 01:21:00.540]   do, you know, what we do in Africa.
[01:21:00.540 --> 01:21:04.100]   I've been able to charge this because you'll lose days, you know, sometimes.
[01:21:04.100 --> 01:21:06.900]   And being able to have these available, I think it's going to...
[01:21:06.900 --> 01:21:08.460]   You know, it's got some opportunity.
[01:21:08.460 --> 01:21:12.780]   I don't really need it for the trip to Dubai because of course I'm flying Emirates business
[01:21:12.780 --> 01:21:13.780]   class.
[01:21:13.780 --> 01:21:18.820]   I'm sure that some young woman dressed in a lovely gown will come with another battery.
[01:21:18.820 --> 01:21:19.820]   Should I need one?
[01:21:19.820 --> 01:21:21.380]   You know, they have the great...
[01:21:21.380 --> 01:21:23.700]   They have the little two prong connector in those Emirates business class.
[01:21:23.700 --> 01:21:24.700]   I have a feeling they might.
[01:21:24.700 --> 01:21:25.700]   It's very nice.
[01:21:25.700 --> 01:21:26.700]   Yeah, I can't wait.
[01:21:26.700 --> 01:21:29.620]   I only know because I walked by it, not that I actually saw.
[01:21:29.620 --> 01:21:32.740]   Somebody sent me a note and actually I feel kind of bad.
[01:21:32.740 --> 01:21:35.140]   I don't have a choice about this is...
[01:21:35.140 --> 01:21:36.940]   People are flying me out to speak.
[01:21:36.940 --> 01:21:40.260]   That's how they're flying me out because Emirates is the local airline, right?
[01:21:40.260 --> 01:21:42.220]   You know, we got you whatever we know.
[01:21:42.220 --> 01:21:44.340]   But somebody said, "You don't really want to support these guys.
[01:21:44.340 --> 01:21:45.940]   You know, they're anti-gay and stuff like that."
[01:21:45.940 --> 01:21:48.100]   And I thought, "Well, I don't know."
[01:21:48.100 --> 01:21:49.100]   Emirates is angry, anti-gay?
[01:21:49.100 --> 01:21:54.860]   They said they won't hire gay, lesbian or transgender flight attendants.
[01:21:54.860 --> 01:21:56.620]   But I don't know if that's true or not.
[01:21:56.620 --> 01:21:58.220]   But even if it is, what do you think?
[01:21:58.220 --> 01:22:02.180]   Should I not go because of that?
[01:22:02.180 --> 01:22:04.180]   Should I have a bicycle?
[01:22:04.180 --> 01:22:06.180]   I don't know what to do.
[01:22:06.180 --> 01:22:08.180]   I can't win.
[01:22:08.180 --> 01:22:12.140]   Every time I got a protest like that, I always...
[01:22:12.140 --> 01:22:15.220]   In my own head, I'm thinking, "Okay, so I won't fly.
[01:22:15.220 --> 01:22:18.940]   I won't fly on this airline and therefore..."
[01:22:18.940 --> 01:22:19.940]   Nothing.
[01:22:19.940 --> 01:22:21.900]   I need to know that something's gonna happen.
[01:22:21.900 --> 01:22:22.900]   I kind of don't want to...
[01:22:22.900 --> 01:22:23.900]   I understand that.
[01:22:23.900 --> 01:22:26.900]   If that's the case, I feel bad about that.
[01:22:26.900 --> 01:22:29.460]   Yeah, I don't know what to do.
[01:22:29.460 --> 01:22:34.100]   I'd like to say maybe that I'm expanding their horizons or something.
[01:22:34.100 --> 01:22:35.100]   Yeah.
[01:22:35.100 --> 01:22:39.060]   Well, I think we're in a good position though because I have been in sort of that vague
[01:22:39.060 --> 01:22:40.060]   position.
[01:22:40.060 --> 01:22:45.300]   But the settlement that I've come to with myself is that I'll ask somebody who works
[01:22:45.300 --> 01:22:46.300]   for the airline about that.
[01:22:46.300 --> 01:22:47.300]   Yeah.
[01:22:47.300 --> 01:22:48.300]   And then I'll be able to...
[01:22:48.300 --> 01:22:50.580]   Oh, well, I asked them about it and they said this and they seem to be very, very shifty
[01:22:50.580 --> 01:22:51.580]   as they did it.
[01:22:51.580 --> 01:22:54.260]   And then I ask for a second free cocktail.
[01:22:54.260 --> 01:22:57.420]   Maybe I'll wear pumps when I get on board, see what happens.
[01:22:57.420 --> 01:23:00.180]   I got a lovely gown.
[01:23:00.180 --> 01:23:03.060]   Will Harris, I didn't warn you ahead of time that we do these picks, but I bet you have
[01:23:03.060 --> 01:23:05.700]   a pick, something that you'd like a lot from the...
[01:23:05.700 --> 01:23:09.300]   Well, I listen every week anyway, so I know all about this.
[01:23:09.300 --> 01:23:10.300]   You knew.
[01:23:10.300 --> 01:23:11.300]   I knew.
[01:23:11.300 --> 01:23:12.300]   And you know what?
[01:23:12.300 --> 01:23:13.300]   I couldn't resist it.
[01:23:13.300 --> 01:23:18.420]   I just have to laud it over you all with my pick of the week, which is Spotify for the
