
[00:00:00.000 --> 00:00:04.000]   [music]
[01:13:19.200 --> 01:13:21.680]   you kind of run the village, it's like that.
[01:13:21.680 --> 01:13:22.840]   Nothing really bad happens.
[01:13:22.840 --> 01:13:24.200]   There's no fighting in it.
[01:13:24.200 --> 01:13:26.280]   They're pretty peaceful little village.
[01:13:26.280 --> 01:13:31.520]   But boy, is it a fun game and I just I cannot stop playing it.
[01:13:31.520 --> 01:13:34.720]   And I've looked at they give you statistics after a while and I've and I've played this
[01:13:34.720 --> 01:13:36.520]   for six and a half hours.
[01:13:36.520 --> 01:13:37.680]   My wife said, who are you emailing?
[01:13:37.680 --> 01:13:41.320]   I said, I'm just taking care of my village.
[01:13:41.320 --> 01:13:46.400]   You have to make sure that they feed, they breed, they find new foods, they build huts,
[01:13:46.400 --> 01:13:47.760]   they invent things.
[01:13:47.760 --> 01:13:51.840]   It's, you know, your typical kind of real time strategy game shrunk down to the iPhone,
[01:13:51.840 --> 01:13:53.840]   but it is so much fun.
[01:13:53.840 --> 01:13:57.480]   And any of any of you guys played this game yet?
[01:13:57.480 --> 01:13:58.480]   I haven't.
[01:13:58.480 --> 01:14:02.200]   I saw the screenshot and I was sort of thrown off by the little cartoon.
[01:14:02.200 --> 01:14:04.800]   It's not it might not be your kind cup of tea, really.
[01:14:04.800 --> 01:14:06.920]   I have a little I have they go to school.
[01:14:06.920 --> 01:14:08.240]   You have to play the Tom Tom.
[01:14:08.240 --> 01:14:10.000]   So they all assemble at school.
[01:14:10.000 --> 01:14:13.720]   You have an idol that you have to pray to make sure that he's he's happy so that bad
[01:14:13.720 --> 01:14:15.160]   things don't happen to you.
[01:14:15.160 --> 01:14:17.120]   There's there's about 50 mysteries on this.
[01:14:17.120 --> 01:14:19.040]   It's not a very big space.
[01:14:19.040 --> 01:14:22.280]   The other thing I like about it is it continues to run.
[01:14:22.280 --> 01:14:25.440]   You could choose not to, but but but in its normal mode continues to run when it's shut
[01:14:25.440 --> 01:14:26.640]   down.
[01:14:26.640 --> 01:14:30.920]   So you'll leave your village for a little while and you'll come back and the first time I did
[01:14:30.920 --> 01:14:32.280]   it, they were like five skeletons.
[01:14:32.280 --> 01:14:33.280]   I had to bury.
[01:14:33.280 --> 01:14:34.280]   It wasn't.
[01:14:34.280 --> 01:14:40.760]   You know, you don't want to leave them alone too much, you know, but of course the villagers
[01:14:40.760 --> 01:14:41.920]   are dig their own graves.
[01:14:41.920 --> 01:14:42.920]   Yeah, they do.
[01:14:42.920 --> 01:14:43.920]   You have to bury them.
[01:14:43.920 --> 01:14:46.160]   And there's a little graveyard, but I've only lost it's good.
[01:14:46.160 --> 01:14:48.920]   That was it because I've only lost forever since I've been very careful to make sure that
[01:14:48.920 --> 01:14:51.600]   when I leave them, I leave them with enough food.
[01:14:51.600 --> 01:14:54.360]   You got to leave them with a Cheerios so that they don't go hungry.
[01:14:54.360 --> 01:14:56.160]   There's a little food to depot.
[01:14:56.160 --> 01:14:57.160]   They have farms.
[01:14:57.160 --> 01:14:59.240]   They have mango trees to harvest.
[01:14:59.240 --> 01:15:01.200]   It's really if you know what?
[01:15:01.200 --> 01:15:03.600]   I shouldn't recommend it because it's such a time waster.
[01:15:03.600 --> 01:15:06.800]   There's no redeeming value whatsoever.
[01:15:06.800 --> 01:15:12.080]   And maybe it's just me, but I find it intensely satisfying taking care of my little village.
[01:15:12.080 --> 01:15:16.800]   Virtual villagers is from Vivendi mobile at Big Fish Games.
[01:15:16.800 --> 01:15:18.480]   I think Vivendi distributed at Big Fish Games.
[01:15:18.480 --> 01:15:19.920]   I wrote it.
[01:15:19.920 --> 01:15:21.920]   It is $7.99.
[01:15:21.920 --> 01:15:25.080]   43.6 megabytes.
[01:15:25.080 --> 01:15:27.920]   There's lots of the music is really pretty in it and stuff.
[01:15:27.920 --> 01:15:29.760]   You know, it's just very soothing.
[01:15:29.760 --> 01:15:35.040]   I do this like for the last three days, solid.
[01:15:35.040 --> 01:15:36.520]   John, do you have a John Gruber?
[01:15:36.520 --> 01:15:37.680]   Let's I got to say last names.
[01:15:37.680 --> 01:15:38.680]   Do you have a pick for us?
[01:15:38.680 --> 01:15:43.600]   All right, I'm going to pick the Richard Solo 1800.
[01:15:43.600 --> 01:15:45.520]   I got one of those in the mail.
[01:15:45.520 --> 01:15:46.960]   I just got one too.
[01:15:46.960 --> 01:15:51.520]   I had the Richard Solo, I guess they're calling it the 1200 now.
[01:15:51.520 --> 01:15:56.120]   And what these are are external battery packs for iPhones and iPods.
[01:15:56.120 --> 01:16:00.480]   It's just a little rectangular dingus that fits in your pocket.
[01:16:00.480 --> 01:16:04.440]   It has a iPhone dock connector sticking out the top.
[01:16:04.440 --> 01:16:11.600]   So you plug this thing into the wall and it charges this one, the Richard Solo 1800 stores
[01:16:11.600 --> 01:16:12.600]   1800.
[01:16:12.600 --> 01:16:19.440]   I think that they are, I'm not quite sure of the unit, but it's like milliamp hours, whatever
[01:16:19.440 --> 01:16:20.600]   it is.
[01:16:20.600 --> 01:16:22.440]   Just know the numbers 1800.
[01:16:22.440 --> 01:16:27.680]   The iPhone 3G's built in battery is supposedly 1400.
[01:16:27.680 --> 01:16:31.720]   So this stores at least like more than the charts.
[01:16:31.720 --> 01:16:36.320]   So you could take a fully charged iPhone, run it all the way down, plug this thing in
[01:16:36.320 --> 01:16:40.880]   and give it an hour or so and you have a fully charged iPhone again.
[01:16:40.880 --> 01:16:43.480]   You can use the iPhone while it's plugged in.
[01:16:43.480 --> 01:16:47.080]   So like if you're down in the red, you can just take this thing out of your other pocket,
[01:16:47.080 --> 01:16:50.200]   plug it in and you've got, you've got juice.
[01:16:50.200 --> 01:16:51.200]   And it's small.
[01:16:51.200 --> 01:16:53.040]   I mean, it's pretty, it's easy to keep it in this coat pocket.
[01:16:53.040 --> 01:16:54.040]   It is pretty small.
[01:16:54.040 --> 01:17:01.040]   So I had the 1200 version and I've been using it for a couple of months and it's been great.
[01:17:01.040 --> 01:17:05.800]   Most days, nine times out of 10, my iPhone has plenty of power at the end of the day
[01:17:05.800 --> 01:17:09.360]   because I'm at my desk all day long and I'm just using the iPhone here and there.
[01:17:09.360 --> 01:17:14.680]   The days when I need it, when I'm traveling, when I'm at a conference, when I'm on vacation
[01:17:14.680 --> 01:17:21.800]   and on vacation means I'm just staring at mobile Safari all day long.
[01:17:21.800 --> 01:17:24.120]   The iPhone runs out of power very, very quickly.
[01:17:24.120 --> 01:17:26.120]   When you're on it obsessively, it runs down.
[01:17:26.120 --> 01:17:27.280]   This is fabulous.
[01:17:27.280 --> 01:17:31.840]   I mean, and it's totally changed my conference going routine.
[01:17:31.840 --> 01:17:36.760]   I don't carry my notebook with me even at a nerd conference.
[01:17:36.760 --> 01:17:40.440]   I'll just take my iPhone and it is totally liberating.
[01:17:40.440 --> 01:17:44.960]   I can still post it during Fireball through the web interface.
[01:17:44.960 --> 01:17:50.040]   And with this external battery pack, it really, really extends the life of an iPhone through
[01:17:50.040 --> 01:17:51.040]   the day.
[01:17:51.040 --> 01:17:54.160]   So the Richard Solo 1800 is $70.
[01:17:54.160 --> 01:17:55.680]   The other one I think is $50.
[01:17:55.680 --> 01:17:58.560]   This one stores 50% more electricity.
[01:17:58.560 --> 01:18:04.560]   And it's also what I would call it is like SkyMalk catalog optimized.
[01:18:04.560 --> 01:18:08.720]   This thing is completely designed to be sold through SkyMalk.
[01:18:08.720 --> 01:18:10.800]   Well, you know who Richard is?
[01:18:10.800 --> 01:18:12.840]   It's Richard Thalmeyer who started Sharper Image.
[01:18:12.840 --> 01:18:15.920]   He knows how to market, that's for sure.
[01:18:15.920 --> 01:18:16.920]   Exactly.
[01:18:16.920 --> 01:18:20.240]   He's sort of like what Rompopel is to the kitchen.
[01:18:20.240 --> 01:18:22.760]   Richard Solo is to the gadget.
[01:18:22.760 --> 01:18:24.480]   And it's totally needless.
[01:18:24.480 --> 01:18:26.520]   I mean, there's absolutely no reason for it.
[01:18:26.520 --> 01:18:29.680]   But it has a built-in flashlight.
[01:18:29.680 --> 01:18:32.920]   That's somewhat useful, I guess.
[01:18:32.920 --> 01:18:34.200]   And a laser pointer.
[01:18:34.200 --> 01:18:37.880]   I mean, there's no reason for it.
[01:18:37.880 --> 01:18:40.600]   But I have to admit, it is kind of cool.
[01:18:40.600 --> 01:18:43.640]   And of course, I think they should just call it a frickin' laser.
[01:18:43.640 --> 01:18:45.560]   Just go with the frickin' laser.
[01:18:45.560 --> 01:18:47.120]   It's with a frickin' laser.
[01:18:47.120 --> 01:18:50.960]   And with optional shark mount.
[01:18:50.960 --> 01:18:52.760]   Exactly.
[01:18:52.760 --> 01:18:55.000]   Why not build a laser onto it?
[01:18:55.000 --> 01:19:00.120]   But the other advantage, the big, I mean, I can't really say that there's ever gonna be
[01:19:00.120 --> 01:19:03.480]   a practical reason that I'm gonna be happy that I have the laser.
[01:19:03.480 --> 01:19:06.160]   It's the father of a four-year-old, though.
[01:19:06.160 --> 01:19:09.240]   It's not a bad distraction device.
[01:19:09.240 --> 01:19:10.720]   Or for somebody who owns cats.
[01:19:10.720 --> 01:19:11.720]   It would be useful.
[01:19:11.720 --> 01:19:12.720]   Right.
[01:19:12.720 --> 01:19:14.200]   But it's totally pocketable.
[01:19:14.200 --> 01:19:16.960]   Very lightweight.
[01:19:16.960 --> 01:19:25.440]   And the other big advantage over the older model is that it uses the latching dock connector.
[01:19:25.440 --> 01:19:29.320]   So when you connect it, you've got to squeeze these little buttons on the side to release
[01:19:29.320 --> 01:19:30.320]   it.
[01:19:30.320 --> 01:19:32.960]   You know how some iPhone cables you have to squeeze to get them out and others you just
[01:19:32.960 --> 01:19:33.960]   pull.
[01:19:33.960 --> 01:19:36.920]   The other one was pull, and if you put it in your pocket or whatever, it might come
[01:19:36.920 --> 01:19:39.360]   undone and you think your iPhone's charging, but it's not.
[01:19:39.360 --> 01:19:42.240]   This one, it stays connected and charges.
[01:19:42.240 --> 01:19:44.320]   Have you ever used the Mophie?
[01:19:44.320 --> 01:19:48.320]   I have the Richard Solo, and I think I'll probably, I know I'll use it, but I'm wondering about
[01:19:48.320 --> 01:19:53.040]   the Mophie case, which is basically an external battery in an iPhone case.
[01:19:53.040 --> 01:19:56.040]   I've seen that, and that is the other model.
[01:19:56.040 --> 01:19:58.960]   This is something that connects to the bottom and hangs off the bottom.
[01:19:58.960 --> 01:19:59.920]   It's just not a case.
[01:19:59.920 --> 01:20:00.920]   It's not a case.
[01:20:00.920 --> 01:20:01.920]   Yeah.
[01:20:01.920 --> 01:20:05.160]   The other thing that I think is a case with built-in battery power.
[01:20:05.160 --> 01:20:07.680]   That doesn't appeal to me because I don't use an iPhone case.
[01:20:07.680 --> 01:20:14.400]   I just, you know, I carry mine in the same facility that Steve Jobs does, the front pocket
[01:20:14.400 --> 01:20:15.400]   of a pair of Levi's.
[01:20:15.400 --> 01:20:19.040]   Do we have left-turtle neck to John or just?
[01:20:19.040 --> 01:20:23.320]   No, but I, you know, but I do feel though that clearly the device was built for someone
[01:20:23.320 --> 01:20:28.240]   who carries it in a, you know, a pair of jeans, so why not use it that way?
[01:20:28.240 --> 01:20:29.240]   Right, right, right.
[01:20:29.240 --> 01:20:31.520]   The glass never gets scratched up in there.
[01:20:31.520 --> 01:20:33.120]   I don't really care if the back does.
[01:20:33.120 --> 01:20:34.120]   So I don't use a case.
[01:20:34.120 --> 01:20:37.040]   I like to keep it as thin as possible.
[01:20:37.040 --> 01:20:40.560]   And the thing with the Mophie, if I used a case, I'd be very tempted by that, but it
[01:20:40.560 --> 01:20:44.720]   seems to me that when you're not actually, you don't need it, that seems like a big thing
[01:20:44.720 --> 01:20:45.920]   to have in your pocket.
[01:20:45.920 --> 01:20:46.920]   Right.
[01:20:46.920 --> 01:20:47.920]   The Mophie case.
[01:20:47.920 --> 01:20:52.960]   Richard sent along the, a little, he calls it the flip case to work with the Richard solo
[01:20:52.960 --> 01:20:53.960]   that I actually try.
[01:20:53.960 --> 01:20:54.960]   I've been using on my iPhone.
[01:20:54.960 --> 01:20:55.960]   It's very thin.
[01:20:55.960 --> 01:21:00.080]   It's just, I guess to protect it from scratching and it might give it some protection if you
[01:21:00.080 --> 01:21:02.200]   dropped it.
[01:21:02.200 --> 01:21:03.400]   I don't know if he sells that as well.
[01:21:03.400 --> 01:21:04.400]   Must he must sell it as well?
[01:21:04.400 --> 01:21:08.200]   Because it's a case that works with the Richard solo.
[01:21:08.200 --> 01:21:12.480]   It was just like a piece of plastic basically that goes around the back of it.
[01:21:12.480 --> 01:21:13.480]   You don't use a case at all.
[01:21:13.480 --> 01:21:15.760]   I feel kind of weird about not having a case on it.
[01:21:15.760 --> 01:21:17.240]   No, never use a case.
[01:21:17.240 --> 01:21:18.920]   And it's not scratched up.
[01:21:18.920 --> 01:21:19.920]   No.
[01:21:19.920 --> 01:21:23.440]   The back, you know, the back kind of is, but the glass is not, I don't put anything else
[01:21:23.440 --> 01:21:24.440]   in that pocket.
[01:21:24.440 --> 01:21:27.560]   My right front pocket is for the iPhone and nothing else goes in.
[01:21:27.560 --> 01:21:28.560]   Your jeans pocket.
[01:21:28.560 --> 01:21:29.560]   Right.
[01:21:29.560 --> 01:21:30.560]   Okay.
[01:21:30.560 --> 01:21:32.160]   So we know what that bulge is from now on.
[01:21:32.160 --> 01:21:33.160]   Exactly.
[01:21:33.160 --> 01:21:36.000]   I want to ask you a question.
[01:21:36.000 --> 01:21:37.000]   Guys, a question.
[01:21:37.000 --> 01:21:41.080]   How do you feel about this sort of device versus a device like the APC Mobile Power
[01:21:41.080 --> 01:21:48.400]   Pack where it's essentially a battery pack that has a standard USB plug inside it.
[01:21:48.400 --> 01:21:53.000]   So it will essentially charge up any device that can be powered off of a USB port.
[01:21:53.000 --> 01:21:59.880]   I've always favored those devices because the because it'll charge anything or power
[01:21:59.880 --> 01:22:04.000]   anything that I have that powers off a USB, including my cameras, including just by anything
[01:22:04.000 --> 01:22:05.000]   else.
[01:22:05.000 --> 01:22:09.080]   Also, the way that I tend to use these things as power extenders is that I just have it
[01:22:09.080 --> 01:22:14.400]   inside my bag or inside a pocket plugged in and charging while I'm not using the device.
[01:22:14.400 --> 01:22:18.200]   It looks it looks like the solar device is a lot cooler because it's optimized for the
[01:22:18.200 --> 01:22:19.200]   iPhone.
[01:22:19.200 --> 01:22:20.200]   It's a lot slicker.
[01:22:20.200 --> 01:22:21.760]   No, you don't have to bring an iPhone cable with you.
[01:22:21.760 --> 01:22:27.400]   I kind of like the extra flexibility of having a USB power port that will work with anything.
[01:22:27.400 --> 01:22:31.760]   I can't think of anything else I carry where I would I need external USB power.
[01:22:31.760 --> 01:22:34.800]   See, that would be the issue is it sounds like John, you're just you don't want to carry
[01:22:34.800 --> 01:22:38.880]   anything but the iPhone and your well, you know, I often have a camera with me, but I
[01:22:38.880 --> 01:22:42.240]   don't think any of my cameras charge over USB.
[01:22:42.240 --> 01:22:44.640]   I'm not sure that that would actually charge the battery.
[01:22:44.640 --> 01:22:47.680]   I guess it would depend what you it's depends what you want to charge what you what you
[01:22:47.680 --> 01:22:48.680]   need.
[01:22:48.680 --> 01:22:49.680]   Right.
[01:22:49.680 --> 01:22:50.680]   Yeah.
[01:22:50.680 --> 01:22:53.480]   Well, you carry Andy, you have like one of the I go systems or no, you said what did
[01:22:53.480 --> 01:22:56.320]   you say you said the I have the APC APC.
[01:22:56.320 --> 01:22:57.320]   That's right.
[01:22:57.320 --> 01:22:58.320]   Yeah.
[01:22:58.320 --> 01:23:04.800]   It's it's about the size of a classic iPod is and I'm not the sort of person who carries
[01:23:04.800 --> 01:23:06.160]   it in my pocket at all times.
[01:23:06.160 --> 01:23:10.000]   Although again with my five one five eleven tactical Internet genes, I say you can carry
[01:23:10.000 --> 01:23:11.240]   anything.
[01:23:11.240 --> 01:23:17.080]   My Chewbacca bandolier of technology.
[01:23:17.080 --> 01:23:21.440]   It's more like I'm boarding a plane and I'll have my phone charge up during like the four
[01:23:21.440 --> 01:23:24.920]   hour flight and then like, you know, then when I arrive in Boston or arrive wherever
[01:23:24.920 --> 01:23:27.600]   I'm at, I'm fully charged.
[01:23:27.600 --> 01:23:31.200]   Like I said, I just kind of like the extra flexibility, though, no flashlight, no laser
[01:23:31.200 --> 01:23:32.200]   pointer.
[01:23:32.200 --> 01:23:33.200]   So there you go.
[01:23:33.200 --> 01:23:35.520]   I mean, I'm telling you, you want that man.
[01:23:35.520 --> 01:23:39.520]   You want that John Redinger, your pick of the week.
[01:23:39.520 --> 01:23:40.520]   Yes.
[01:23:40.520 --> 01:23:44.640]   And actually before I get to the pick while we were talking some of the big tech blogs put
[01:23:44.640 --> 01:23:49.480]   up a rumor that AT&T is actually getting ready to launch the iPhone tethering and I have
[01:23:49.480 --> 01:23:50.720]   some details on it.
[01:23:50.720 --> 01:23:52.120]   Oh, tell us, tell us.
[01:23:52.120 --> 01:23:57.120]   What are they saying that it'll run $30 a month and have a five gig cap.
[01:23:57.120 --> 01:24:01.160]   And when you go over that five gig cap, it'll just cut off.
[01:24:01.160 --> 01:24:04.480]   So it'll prevents supposedly huge overage charges.
[01:24:04.480 --> 01:24:10.400]   But that's not that's still a better deal than buying one of those USB or PC card, you
[01:24:10.400 --> 01:24:14.600]   know, HSDPA dongles, which are those are expensive and you pay usually 60 bucks a month
[01:24:14.600 --> 01:24:15.600]   for that.
[01:24:15.600 --> 01:24:16.600]   So that's not a bad deal.
[01:24:16.600 --> 01:24:17.600]   That's not a bad deal at all.
[01:24:17.600 --> 01:24:20.400]   It's similar to what they offer for a blackberry as well.
[01:24:20.400 --> 01:24:21.400]   Okay.
[01:24:21.400 --> 01:24:22.400]   So that's interesting.
[01:24:22.400 --> 01:24:23.400]   So there you go.
[01:24:23.400 --> 01:24:27.880]   That's why you that tethering application was yanked from the iPhone store.
[01:24:27.880 --> 01:24:31.880]   Yeah, I never thought that AT&T would agree to that, especially with all the.
[01:24:31.880 --> 01:24:34.160]   Well, they're making money on it.
[01:24:34.160 --> 01:24:37.040]   Yeah, I probably had a good 3G network, but I guess you're right.
[01:24:37.040 --> 01:24:38.760]   When it comes down to the bottom line.
[01:24:38.760 --> 01:24:39.760]   Yeah.
[01:24:39.760 --> 01:24:43.800]   How fast, what is your guys experience with the AT&T 3G network?
[01:24:43.800 --> 01:24:47.120]   Does it does it seem as fast as other 3G networks to you?
[01:24:47.120 --> 01:24:48.120]   No.
[01:24:48.120 --> 01:24:51.920]   Yeah, it doesn't to me, but maybe it's how many people are using it.
[01:24:51.920 --> 01:24:53.600]   No, go ahead.
[01:24:53.600 --> 01:24:54.600]   I'm sorry.
[01:24:54.600 --> 01:24:56.360]   It definitely doesn't seem that fast to me at all.
[01:24:56.360 --> 01:24:58.320]   Certainly I was fast as the commercials that they show.
[01:24:58.320 --> 01:25:00.840]   No, God, those commercials are getting faster.
[01:25:00.840 --> 01:25:03.240]   It seems like they're doing more faster in those commercials.
[01:25:03.240 --> 01:25:06.440]   Yeah, they actually just started putting a little disclaimer on the new commercials saying
[01:25:06.440 --> 01:25:08.080]   it's been it's been sped up.
[01:25:08.080 --> 01:25:09.080]   Yeah.
[01:25:09.080 --> 01:25:10.080]   Thank you.
[01:25:10.080 --> 01:25:11.080]   Yeah.
[01:25:11.080 --> 01:25:12.080]   Shake the urban spoon.
[01:25:12.080 --> 01:25:13.080]   Everything goes right.
[01:25:13.080 --> 01:25:14.080]   I'm fine.
[01:25:14.080 --> 01:25:15.080]   I don't buy that.
[01:25:15.080 --> 01:25:21.440]   Has anybody done anything with I don't have a jailbroken phone or I guess you can't because
[01:25:21.440 --> 01:25:26.720]   nobody's got a there still isn't a sim unlock for three that iPhone 3G right?
[01:25:26.720 --> 01:25:29.360]   Nobody is using an iPhone 3G with T-Mobile.
[01:25:29.360 --> 01:25:30.360]   Right.
[01:25:30.360 --> 01:25:31.360]   So it's hard to compare.
[01:25:31.360 --> 01:25:35.480]   T-Mobile, I have, you know, I have a T-Mobile, you know, the G1 on T-Mobile and I can tell
[01:25:35.480 --> 01:25:38.960]   you right now, even the 3G speed is pretty bad.
[01:25:38.960 --> 01:25:41.120]   It's sprinting Verizon the ones you want.
[01:25:41.120 --> 01:25:42.120]   Yeah.
[01:25:42.120 --> 01:25:46.560]   That's why the storm might be a real strong competitor, frankly.
[01:25:46.560 --> 01:25:47.560]   Yeah.
[01:25:47.560 --> 01:25:55.000]   I mean, twice now I've used the sprint EVDO modem on Amtrak and it's just it's like it's
[01:25:55.000 --> 01:25:59.560]   like having hotel broadband, which is not to say that it's great, but it's not the
[01:25:59.560 --> 01:26:03.160]   so you quickly don't feel as though you're using your phone system.
[01:26:03.160 --> 01:26:04.160]   Right.
[01:26:04.160 --> 01:26:05.720]   Now, I don't think sprints in very good shape.
[01:26:05.720 --> 01:26:10.400]   They've lost millions of customers, both to the iPhone and to other companies.
[01:26:10.400 --> 01:26:16.760]   So I don't know how much what kind of state sprint is in the long run, but.
[01:26:16.760 --> 01:26:18.800]   So Mr. Renninger, your pick.
[01:26:18.800 --> 01:26:19.960]   Yes, sir.
[01:26:19.960 --> 01:26:23.560]   You actually touched on my pick a little earlier in our conversation.
[01:26:23.560 --> 01:26:26.040]   It's the boxy for the Apple TV.
[01:26:26.040 --> 01:26:27.440]   Isn't it great?
[01:26:27.440 --> 01:26:28.720]   It is so fantastic.
[01:26:28.720 --> 01:26:33.360]   I was a little skeptical to install a bootloader and essentially hack the Apple TV because
[01:26:33.360 --> 01:26:37.200]   I love it so much, but it really made it so much more usable.
[01:26:37.200 --> 01:26:41.760]   Do you have to have the ATV from Apple Core to make this work?
[01:26:41.760 --> 01:26:43.840]   You know, I believe that you do.
[01:26:43.840 --> 01:26:44.840]   Yeah.
[01:26:44.840 --> 01:26:49.240]   And for those of you that out there that may not know what it is, essentially turned your
[01:26:49.240 --> 01:26:55.280]   Apple TV into a true media streamer, let you stream any content, any file format, but
[01:26:55.280 --> 01:26:59.160]   the new killer features, the ability to stream Hulu onto your TV.
[01:26:59.160 --> 01:27:00.160]   Ooh.
[01:27:00.160 --> 01:27:01.160]   Yeah.
[01:27:01.160 --> 01:27:02.160]   Ooh.
[01:27:02.160 --> 01:27:03.160]   Which is unbelievable.
[01:27:03.160 --> 01:27:06.840]   I'm a big TV guy and be able to watch that.
[01:27:06.840 --> 01:27:08.920]   You know, watch Hulu from my couch is fantastic.
[01:27:08.920 --> 01:27:10.240]   Well, I have the choice.
[01:27:10.240 --> 01:27:15.320]   I can watch the new office episode on Hulu the day it comes out or I have to wait until
[01:27:15.320 --> 01:27:17.760]   iTunes releases it a day or two later.
[01:27:17.760 --> 01:27:21.520]   And even though the quality is better on iTunes, half the time I'll end up, I just can't wait.
[01:27:21.520 --> 01:27:22.720]   I want to see it.
[01:27:22.720 --> 01:27:24.280]   So I can watch an unboxy.
[01:27:24.280 --> 01:27:25.280]   Yeah.
[01:27:25.280 --> 01:27:26.280]   It's a no-brainer in the boxy.
[01:27:26.280 --> 01:27:27.840]   It's so easy to install.
[01:27:27.840 --> 01:27:35.080]   There are essentially you download a program, you plug in a USB flash drive, you hit install,
[01:27:35.080 --> 01:27:40.880]   and it formats that flash drive and you plug it into the USB port on your Apple TV.
[01:27:40.880 --> 01:27:44.720]   Unplug it, plug it back in, wait a few minutes and you're good to go.
[01:27:44.720 --> 01:27:50.880]   This is the Apple Core ATV and it's what, 40, but you could build your own from, it's
[01:27:50.880 --> 01:27:51.880]   patch stick basically.
[01:27:51.880 --> 01:27:57.240]   So you could build your own if you feel handy, but I think for me it's absolutely worth,
[01:27:57.240 --> 01:28:01.040]   it was absolutely worth the 40 or 50 bucks I paid for it and you get free updates for
[01:28:01.040 --> 01:28:05.880]   a year and that's worth it too because they're constantly updating the software.
[01:28:05.880 --> 01:28:08.880]   The current version is 3.3.4.
[01:28:08.880 --> 01:28:11.240]   Now you also have to have a boxy account.
[01:28:11.240 --> 01:28:13.360]   Yes, and that's the one thing to mention.
[01:28:13.360 --> 01:28:15.120]   It's currently in a closed alpha.
[01:28:15.120 --> 01:28:18.400]   So you have to actually have an invitation from somebody.
[01:28:18.400 --> 01:28:19.800]   And they're relatively easy to get.
[01:28:19.800 --> 01:28:22.640]   You can send boxy an email and they'll usually approve you.
[01:28:22.640 --> 01:28:23.640]   Oh really?
[01:28:23.640 --> 01:28:24.640]   Oh, that's good to know.
[01:28:24.640 --> 01:28:29.080]   And if you know anybody that's using boxy, they can send you an invite.
[01:28:29.080 --> 01:28:31.320]   Nobody here is using it.
[01:28:31.320 --> 01:28:32.320]   Are they Andy?
[01:28:32.320 --> 01:28:33.320]   Ahhh.
[01:28:33.320 --> 01:28:34.320]   Naa-dahs.
[01:28:34.320 --> 01:28:35.320]   I, yeah.
[01:28:35.320 --> 01:28:41.720]   And that's what I was talking about when I said that if Apple doesn't really jump on
[01:28:41.720 --> 01:28:46.320]   this bandwagon, I mean boxy just turns any Macintosh into something that will kick Apple
[01:28:46.320 --> 01:28:48.520]   TV's butt up and down in the schoolyard.
[01:28:48.520 --> 01:28:52.080]   It's basically a rewrite of the Xbox Media Center app which we've been talking about
[01:28:52.080 --> 01:28:53.080]   also.
[01:28:53.080 --> 01:28:58.640]   But it looks like professional designers decided to make this as a consumer item.
[01:28:58.640 --> 01:29:01.240]   No neck beard, you know, open source hippies.
[01:29:01.240 --> 01:29:04.560]   So why would you want to have them in your menu?
[01:29:04.560 --> 01:29:08.200]   Well also you get a sense of a ton of content being available because they have, they just
[01:29:08.200 --> 01:29:10.200]   kind of make everything available to you.
[01:29:10.200 --> 01:29:14.200]   Just browsing Hulu alone, this page after page of TV shows.
[01:29:14.200 --> 01:29:17.880]   And don't end the sun overlook the fact that it does a really good job of discovering content
[01:29:17.880 --> 01:29:19.600]   that's local on your hard drive.
[01:29:19.600 --> 01:29:22.160]   So most of your iTunes library is going to be available.
[01:29:22.160 --> 01:29:24.480]   Well, most of your photo library is going to be available.
[01:29:24.480 --> 01:29:29.960]   Obviously DRM content is a no go but you've been trying to avoid getting DRM content to
[01:29:29.960 --> 01:29:30.960]   begin with.
[01:29:30.960 --> 01:29:31.960]   Right.
[01:29:31.960 --> 01:29:32.960]   Absolutely.
[01:29:32.960 --> 01:29:36.080]   And one thing to note is you don't lose any of your original functionality for Apple TV.
[01:29:36.080 --> 01:29:37.520]   Everything works just the way it did before.
[01:29:37.520 --> 01:29:38.960]   It's just adding things to it.
[01:29:38.960 --> 01:29:40.240]   There's more menu items.
[01:29:40.240 --> 01:29:41.880]   Yeah, which is great.
[01:29:41.880 --> 01:29:43.880]   Every time I turn it on, you'll see something new.
[01:29:43.880 --> 01:29:47.120]   I think the added Comedy Central, CBS is up there.
[01:29:47.120 --> 01:29:48.320]   It's pretty cool.
[01:29:48.320 --> 01:29:50.360]   It's a great social networking tool too.
[01:29:50.360 --> 01:29:53.240]   You can have friends that can follow you and you can follow friends.
[01:29:53.240 --> 01:29:54.960]   You can get recommendations.
[01:29:54.960 --> 01:29:57.040]   What's your handle on Boxy?
[01:29:57.040 --> 01:29:58.040]   John for Lakers.
[01:29:58.040 --> 01:29:59.040]   Okay.
[01:29:59.040 --> 01:30:02.560]   Well, if some guy named Leo LePort starts following you and you'll know why or Andy
[01:30:02.560 --> 01:30:06.760]   and I co or Alex Renzi or right back at you guys.
[01:30:06.760 --> 01:30:08.480]   We can share our opinions on the office.
[01:30:08.480 --> 01:30:11.440]   John, do you have a do you have your Apple TV hack yet?
[01:30:11.440 --> 01:30:12.440]   No, I do not.
[01:30:12.440 --> 01:30:14.440]   Mine is pristine.
[01:30:14.440 --> 01:30:16.800]   Yeah, it's not virgin state.
[01:30:16.800 --> 01:30:19.800]   But I've never I've never seen anything that really tempted me before.
[01:30:19.800 --> 01:30:21.560]   Hulu is is tempting.
