;FFMETADATA1
title=I Love Saggy Pants
artist=TWiT
album_artist=TWiT
album=This Week in Tech
track=479
genre=Podcast
comment=http://twit.tv/twit
copyright=These netcasts are released under a Creative Commons Attribution Non-Commercial Share-Alike license. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2014
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:06.240]   It's time for Twit This Week in Tech, a great panel for you with John C. Devorak, Patrick
[00:16:17.200 --> 00:16:21.320]   difficult for Apple to pull out any kind of margin that makes justifying going to the
[00:16:21.320 --> 00:16:22.320]   television market.
[00:16:22.320 --> 00:16:23.840]   Nobody's making any money on television.
[00:16:23.840 --> 00:16:25.800]   They need to put something in these stores.
[00:16:25.800 --> 00:16:26.800]   It's bankrupting these companies.
[00:16:26.800 --> 00:16:30.400]   It's bankrupting Samsung and Samsung's damn near out of business, I understand.
[00:16:30.400 --> 00:16:31.400]   I don't know about that.
[00:16:31.400 --> 00:16:32.400]   I don't know about that.
[00:16:32.400 --> 00:16:36.000]   I'll guarantee you that Apple doesn't make a TV for the next decade.
[00:16:36.000 --> 00:16:37.960]   Yeah, I think a TV set, I think you're right.
[00:16:37.960 --> 00:16:38.960]   TV set.
[00:16:38.960 --> 00:16:40.960]   Mark Gurman would agree with you, Neil Iapatel.
[00:16:40.960 --> 00:16:43.400]   He tweeted, "So the Apple logo, this is interesting.
[00:16:43.400 --> 00:16:44.840]   I didn't realize this."
[00:16:44.840 --> 00:16:49.920]   But that Apple logo from the invite, if you look at it, is just a clip from the 30th,
[00:16:49.920 --> 00:16:53.280]   the Mac 30th anniversary logo.
[00:16:53.280 --> 00:16:55.560]   Yeah, Johnny, that's getting lazy.
[00:16:55.560 --> 00:16:58.200]   These things don't happen by accident.
[00:16:58.200 --> 00:17:02.560]   So I think maybe Mark Gurman, who's very knowledgeable from 9 to 5 Mac, and he's about
[00:17:02.560 --> 00:17:05.920]   12 years old, but I'm not going to hold that against him.
[00:17:05.920 --> 00:17:06.920]   He's a smart kid.
[00:17:06.920 --> 00:17:07.920]   He is amazing.
[00:17:07.920 --> 00:17:09.960]   I think that he, so he agrees with you, Neil Iap.
[00:17:09.960 --> 00:17:10.960]   He thinks new Macs.
[00:17:10.960 --> 00:17:15.040]   I feel like Macs are not important to Apple at all.
[00:17:15.040 --> 00:17:18.000]   It's been very clear that they really care about the Macintosh.
[00:17:18.000 --> 00:17:20.960]   They see mobile, they see phones, they see iPads.
[00:17:20.960 --> 00:17:22.120]   Well, that's a shame.
[00:17:22.120 --> 00:17:23.120]   Well, I agree.
[00:17:23.120 --> 00:17:24.440]   I'm a Mac fan.
[00:17:24.440 --> 00:17:30.240]   I think Macs are more important to Apple in the sense of their identity than maybe how
[00:17:30.240 --> 00:17:32.520]   they market it to the outside.
[00:17:32.520 --> 00:17:34.080]   They're very proud of the Macintosh.
[00:17:34.080 --> 00:17:35.800]   They're very proud of how well it's performing.
[00:17:35.800 --> 00:17:38.560]   They're very proud of beating Windows PC makers.
[00:17:38.560 --> 00:17:41.560]   They talk to us about it when we cover Macs.
[00:17:41.560 --> 00:17:46.120]   They are extraordinarily proud of how successful the air is against every PC.
[00:17:46.120 --> 00:17:48.320]   They hate the fact that the air is so copied.
[00:17:48.320 --> 00:17:53.880]   But the thing about TVs, and I just want to focus on this, they're not going to make
[00:17:53.880 --> 00:17:56.480]   a TV for a decade.
[00:17:56.480 --> 00:17:58.360]   The reason is very simple.
[00:17:58.360 --> 00:18:05.600]   It will take a decade for the primary delivery mechanism of television TV shows to go from
[00:18:05.600 --> 00:18:08.400]   cable and satellite to the internet.
[00:18:08.400 --> 00:18:12.880]   Until you get the primary delivery mechanism to switch mediums, Apple can't control the
[00:18:12.880 --> 00:18:13.880]   user interface.
[00:18:13.880 --> 00:18:19.680]   They can make a great TV and they can have Netflix and Apple movie rentals and all that
[00:18:19.680 --> 00:18:20.680]   crap on it.
[00:18:20.680 --> 00:18:25.480]   You'll switch back to input two to run your time-owner cable box.
[00:18:25.480 --> 00:18:28.880]   Until that stops being reality, Apple won't make a TV.
[00:18:28.880 --> 00:18:33.200]   They just don't have the horsepower to beat Comcast at that game right now.
[00:18:33.200 --> 00:18:37.880]   Because Comcast, if you walk through an airport lately, I laugh every time I walk through
[00:18:37.880 --> 00:18:38.880]   an airport.
[00:18:38.880 --> 00:18:41.560]   Because Comcast has giant billboards in every airport in America right now.
[00:18:41.560 --> 00:18:47.720]   It says, "The Comcast X-1 operating system," and it's a picture of an iPad running an app.
[00:18:47.720 --> 00:18:52.400]   Comcast has gotten to the point, their hubris has reached a level where they believe their
[00:18:52.400 --> 00:18:55.720]   iPad app represents an operating system.
[00:18:55.720 --> 00:18:56.720]   That's hubris is right.
[00:18:56.720 --> 00:18:57.720]   They're crazy.
[00:18:57.720 --> 00:19:01.000]   I have an X-1, by the way, and it's a piece of...
[00:19:01.000 --> 00:19:04.720]   It's the right idea, but the implementation is ineffective.
[00:19:04.720 --> 00:19:05.720]   It doesn't work.
[00:19:05.720 --> 00:19:08.120]   Right, but it is absolutely the right idea.
[00:19:08.120 --> 00:19:09.120]   Everything in the cloud.
[00:19:09.120 --> 00:19:11.440]   Yeah, DVR, cloud-based DVR instead of a hard drive-based DVR.
[00:19:11.440 --> 00:19:17.160]   Do you think Apple, Tim Cook, or Eddy Q, or Johnny Ive can walk into Comcast and tell
[00:19:17.160 --> 00:19:22.160]   Brian Roberts, "Yo, your iPad app isn't actually an operating system.
[00:19:22.160 --> 00:19:26.040]   We own the operating system and you should build an app on our operating system."
[00:19:26.040 --> 00:19:29.240]   I think Apple's also learned because they did approach all of these guys.
[00:19:29.240 --> 00:19:31.800]   They approached Time Warner, then they approached Comcast.
[00:19:31.800 --> 00:19:34.760]   They approached all the content creators as well.
[00:19:34.760 --> 00:19:36.280]   As far as I know, they've been rebuffed.
[00:19:36.280 --> 00:19:38.320]   But remember, they've had these conversations.
[00:19:38.320 --> 00:19:43.560]   Right, and I think that's what I mean by the world's greatest troll.
[00:19:43.560 --> 00:19:49.480]   I think if Steve Jobs was here, he could maybe go to Comcast and maybe go to Time Warner,
[00:19:49.480 --> 00:19:55.200]   maybe go to R.C.N. and have that conversation say, "Look, your business is going to die.
[00:19:55.200 --> 00:19:59.760]   My customers are cutting the cord in favor of Apple TV rentals.
[00:19:59.760 --> 00:20:01.840]   Come put your shows on my platform."
[00:20:01.840 --> 00:20:04.480]   I don't think any of these other guys have that horsepower.
[00:20:04.480 --> 00:20:09.680]   I think that you just won't see them build with TV until they can guarantee that the
[00:20:09.680 --> 00:20:13.200]   number one thing you do on that TV is use Apple services.
[00:20:13.200 --> 00:20:16.480]   They cannot do that right now, and I will tell you, I don't think they can do it for
[00:20:16.480 --> 00:20:17.480]   a decade.
[00:20:17.480 --> 00:20:21.840]   Well, we'll find out Thursday, at least what Apple's got up its sleeve in the short term.
[00:20:21.840 --> 00:20:28.400]   The broadcast live starting at 930 and Pacific 1230 Eastern time live coverage of the Apple
[00:20:28.400 --> 00:20:29.760]   event, which they're going to stream again.
[00:20:29.760 --> 00:20:33.160]   So we look forward to the Chinese simultaneous translation.
[00:20:33.160 --> 00:20:34.520]   That'll be a lot of...
[00:20:34.520 --> 00:20:37.280]   Our live log was very popular because of the stream fail.
[00:20:37.280 --> 00:20:38.280]   So Apple took...
[00:20:38.280 --> 00:20:39.280]   You know, Apple took...
[00:20:39.280 --> 00:20:40.280]   How are they rooting?
[00:20:40.280 --> 00:20:44.480]   Apple went after you because they put a live blog in effect on their website, didn't
[00:20:44.480 --> 00:20:45.480]   they?
[00:20:45.480 --> 00:20:46.480]   They did.
[00:20:46.480 --> 00:20:47.480]   Yeah, they live blogged themselves.
[00:20:47.480 --> 00:20:48.480]   Yeah, it crashed.
[00:20:48.480 --> 00:20:49.480]   It's hard.
[00:20:49.480 --> 00:20:52.480]   It's hard to go after our...
[00:20:52.480 --> 00:20:55.640]   We've been doing it a long time.
[00:20:55.640 --> 00:20:56.640]   Our core competency.
[00:20:56.640 --> 00:21:00.560]   It's hard to go after what we have known for a long time.
[00:21:00.560 --> 00:21:04.200]   And Apple, I think, had to stream it because to not do so would be...
[00:21:04.200 --> 00:21:07.320]   It could be capitulation, like never mind.
[00:21:07.320 --> 00:21:08.640]   We thought we could do this, we can't.
[00:21:08.640 --> 00:21:09.640]   No, they have to do it.
[00:21:09.640 --> 00:21:10.720]   And this time they have to do it right.
[00:21:10.720 --> 00:21:17.000]   And I imagine heads rolled after the last event and the new heads prevail.
[00:21:17.000 --> 00:21:18.000]   Yeah.
[00:21:18.000 --> 00:21:20.080]   We're going to take a break.
[00:21:20.080 --> 00:21:21.840]   I do want to talk a little about Apple Pay.
[00:21:21.840 --> 00:21:28.040]   I want to talk about the sad story of a little Sapphire company that listened and believed
[00:21:28.040 --> 00:21:32.160]   to Apple until the world changed out from under them.
[00:21:32.160 --> 00:21:35.560]   But we have more to talk about as well with Google and Samsung.
[00:21:35.560 --> 00:21:39.120]   We're going to talk about women and Facebook.
[00:21:39.120 --> 00:21:40.760]   We're going to talk about hackers.
[00:21:40.760 --> 00:21:43.920]   And we're going to talk about Nadella, aren't we?
[00:21:43.920 --> 00:21:44.920]   Such a Nadella.
[00:21:44.920 --> 00:21:47.000]   You know, I almost didn't want to talk about that story.
[00:21:47.000 --> 00:21:48.000]   Why?
[00:21:48.000 --> 00:21:52.600]   Because I feel like the story is got your journalism.
[00:21:52.600 --> 00:21:53.600]   It's hilarious.
[00:21:53.600 --> 00:21:54.600]   He didn't.
[00:21:54.600 --> 00:21:55.600]   You know, he got...
[00:21:55.600 --> 00:21:56.600]   You're defending him.
[00:21:56.600 --> 00:22:00.040]   I'm not going to defend him because what he said was not defensible.
[00:22:00.040 --> 00:22:03.360]   But I am going to defend him in the respect that I think he misspoke.
[00:22:03.360 --> 00:22:04.520]   I just lost five bucks.
[00:22:04.520 --> 00:22:05.520]   Thanks for nothing.
[00:22:05.520 --> 00:22:06.520]   It's got your journalism.
[00:22:06.520 --> 00:22:07.520]   Curry said I defend him.
[00:22:07.520 --> 00:22:08.520]   Yeah.
[00:22:08.520 --> 00:22:09.520]   I knit with it.
[00:22:09.520 --> 00:22:11.520]   It's time to talk a little bit about Stamps.com.
[00:22:11.520 --> 00:22:12.520]   Really?
[00:22:12.520 --> 00:22:13.520]   Why would I defend him?
[00:22:13.520 --> 00:22:14.520]   Do you see?
[00:22:14.520 --> 00:22:16.520]   Talk about the nice sponsor.
[00:22:16.520 --> 00:22:19.080]   Save the drama for later.
[00:22:19.080 --> 00:22:20.560]   I'll defend him.
[00:22:20.560 --> 00:22:21.720]   And then you can win your five bucks.
[00:22:21.720 --> 00:22:22.720]   Do I want to ask?
[00:22:22.720 --> 00:22:23.720]   No, no, no.
[00:22:23.720 --> 00:22:26.680]   The five bucks is done because he said you defend him.
[00:22:26.680 --> 00:22:27.680]   Okay.
[00:22:27.680 --> 00:22:28.680]   All right.
[00:22:28.680 --> 00:22:31.240]   Are you sure they brought to you by Stamps?
[00:22:31.240 --> 00:22:32.440]   You do not want to go to...
[00:22:32.440 --> 00:22:33.440]   Did he say this?
[00:22:33.440 --> 00:22:36.800]   You do not want to go to the post office anymore.
[00:22:36.800 --> 00:22:37.800]   Nothing wrong with him.
[00:22:37.800 --> 00:22:38.800]   I like the post office.
[00:22:38.800 --> 00:22:40.200]   He likes the post office.
[00:22:40.200 --> 00:22:41.200]   Who doesn't?
[00:22:41.200 --> 00:22:43.560]   I mean, the post office brings us cool stuff.
[00:22:43.560 --> 00:22:49.040]   But going to the post office to buy Stamps or bringing an arm load of packages is not
[00:22:49.040 --> 00:22:50.040]   exactly professional.
[00:22:50.040 --> 00:22:55.800]   In fact, if you're selling stuff on eBay or Etsy, if you're mailing brochures or bills,
[00:22:55.800 --> 00:22:57.720]   you want to look a little more professional.
[00:22:57.720 --> 00:23:01.440]   You're looking at Stamps and gluing them onto the front of it, putting a couple of extra
[00:23:01.440 --> 00:23:03.760]   just so you don't get postage returned.
[00:23:03.760 --> 00:23:09.560]   Stamps.com gives you 24 hours access to the post office right from your computer.
[00:23:09.560 --> 00:23:12.000]   You can buy and print US postage.
[00:23:12.000 --> 00:23:14.440]   You don't need a postage meter or any special ink or anything.
[00:23:14.440 --> 00:23:16.760]   Just your computer, your printer.
[00:23:16.760 --> 00:23:20.280]   You can print US postage for any letter, any package.
[00:23:20.280 --> 00:23:24.440]   There's no guesswork because you get a digital scale automatically calculates the exact postage
[00:23:24.440 --> 00:23:25.440]   you need.
[00:23:25.440 --> 00:23:29.960]   It even suggests the class of postage you might want to use to save money.
[00:23:29.960 --> 00:23:32.720]   Prints the postage directly onto the envelope even.
[00:23:32.720 --> 00:23:38.320]   So with your logo return address, it'll pull the ascenders address from a QuickBooks or
[00:23:38.320 --> 00:23:39.560]   your address book.
[00:23:39.560 --> 00:23:43.960]   If you sell on Amazon, eBay, Etsy, PayPal, that kind of place, it will automatically pull
[00:23:43.960 --> 00:23:45.280]   that information in.
[00:23:45.280 --> 00:23:47.840]   You'll no longer have to fill out forms, even customs forms.
[00:23:47.840 --> 00:23:49.320]   It does it all with one click.
[00:23:49.320 --> 00:23:54.960]   Plus you get discounts, postage discounts that you just can't get at the post office,
[00:23:54.960 --> 00:24:00.240]   including discounted package insurance all with one click of the mouse.
[00:24:00.240 --> 00:24:01.240]   I love Stamps.com.
[00:24:01.240 --> 00:24:02.240]   I know you love it too.
[00:24:02.240 --> 00:24:07.600]   If you do any mailing, if it's part of your business, simplify your life.
[00:24:07.600 --> 00:24:10.480]   Go to Stamps.com and we've got a special offer.
[00:24:10.480 --> 00:24:15.600]   Click the microphone in the upper right hand corner and sign up for our no risk trial.
[00:24:15.600 --> 00:24:18.200]   Just use the offer code TWIT.
[00:24:18.200 --> 00:24:24.840]   It's a $110 bonus, dollar bonus offer, including a digital scale, $55 in free postage.
[00:24:24.840 --> 00:24:25.840]   Really a great deal.
[00:24:25.840 --> 00:24:27.040]   And of course, I'm on Stamps.com.
[00:24:27.040 --> 00:24:28.320]   Stamps.com, click the microphone.
[00:24:28.320 --> 00:24:34.080]   Use the offer code TWIT and stop going to the post office.
[00:24:34.080 --> 00:24:36.720]   I think Apple Pay is an intriguing play.
[00:24:36.720 --> 00:24:41.960]   We've heard now that Walgreens, according to an internal memo, is planning to launch
[00:24:41.960 --> 00:24:45.000]   Apple Pay October 18th.
[00:24:45.000 --> 00:24:49.360]   That's the Saturday.
[00:24:49.360 --> 00:24:57.280]   We know that because of the new laws, chip and pin or pin and signature will be required
[00:24:57.280 --> 00:24:58.440]   sometime next year.
[00:24:58.440 --> 00:25:03.560]   Visa and Mastercard both say by October of next year will be all chip and pin.
